ANOENC,CPRO,ZONAUR,NMIEMB,NMIEM3,NMIEM4,NMIEM7,UC1,UC2,TIPHOGAR_9,TIPHOGAR_10,TIPHOGAR_11,NUMACTI,NUMOCUP,NUMESTU,SITUOCU_HOG,SITUACT_HOG,SEXOSP,NACIONASP,ECIVILSP,UNIONSP,ESTUDIOS_SP,SITUACT_SP,JORNADASP,IMPEXACPSP,INTERINPSP,SITPROF,SECTOR,TIPOCONT,SITSOCI,SITSOCI_RE,REGTEN,TIPOEDIF,ZONARES,TIPOCASA,NHABIT,ANNOCON,SUPERF,AGUACALI,FUENAGUA,CALEF,FUENCALE,PAGAGC,GC_AGUAFRI,ALQAGFRI,FUENPRIN,IMPEXAC,IMPUEXAC,INTERIN,IMPU_INTER,NUMPERI,CODIGO,GASTO,FACTOR,QAGUA,EDAD_SP,numero_HOGAR,vivienda,HOGAR
2006,48,1,01,00,01,00,1,1,1,1,1,00,00,00,8,8,1,,3,,6,4,,,,3,-9,-9,8,5,1,4,1,1,07,6,170,1,2,1,2,1,6,,3,348,6,01,6,01,04411,242175.89,808.76267,299.4399952,3,0,0,0
2006,20,1,02,00,02,00,1.7,1.5,2,3,3,02,01,00,5,2,6,,2,,7,1,,,,1,6,2,3,1,3,3,3,2,04,6,060,1,3,6,,6,,6,2,860,1,02,6,01,04411,21016.06,303.919827,69.15001304,2,0,0,0
2006,48,1,01,00,01,00,1,1,1,1,1,00,00,00,8,8,6,,3,,6,6,,,,2,-9,-9,10,6,1,4,1,1,05,1,130,1,1,1,1,1,6,,3,737,6,02,6,01,04411,93958.24,702.859343,133.6800043,3,0,0,0
2006,20,1,04,02,02,02,2.7,2.1,5,4,4,02,02,00,2,2,1,,2,,8,1,,,,1,6,1,4,2,1,4,2,2,05,1,095,1,3,1,3,1,6,,2,1258,1,03,1,-9,04411,34219.84,282.691767,121.0500057,2,0,0,0
2006,20,1,05,02,03,03,3.4,2.6,5,4,4,01,01,01,5,5,1,,2,,7,1,,,,1,1,1,2,2,1,4,2,1,04,1,090,1,3,1,3,1,6,,2,2873,1,06,6,01,04411,35742.16,274.454123,130.2299984,2,0,0,0
2006,48,1,03,01,02,01,2.2,1.8,5,4,4,02,02,00,2,2,1,,2,,6,1,,,,1,6,1,3,1,1,4,3,2,05,6,084,1,2,1,2,1,6,,2,1923,6,04,6,02,04411,55652.26,349.355032,159.3000097,2,0,0,0
2006,48,1,04,01,03,02,3.1,2.5,5,4,4,02,02,01,2,2,1,,2,,4,1,,,,3,-9,-9,5,3,1,4,2,1,09,1,180,1,2,1,2,1,6,,1,2950,6,06,6,02,04411,56120.29,379.191158,147.9999964,2,0,0,0
2006,48,1,04,00,04,01,3.1,2.5,6,5,5,02,02,01,3,3,6,,2,,8,1,,,,1,6,1,4,2,1,4,2,2,05,1,095,1,4,1,4,1,6,,2,2409,1,05,6,02,04411,30849.39,337.15182,91.49999546,2,0,0,0
2006,48,1,02,00,02,00,1.7,1.5,2,3,3,02,02,00,2,2,6,,2,,8,1,,,,1,1,1,2,2,1,4,1,1,05,6,140,1,2,1,2,1,6,,2,5090,6,08,6,02,04411,150766.4,453.078492,332.7600022,2,0,0,0
2006,48,1,02,00,02,01,1.7,1.5,4,2,2,01,01,01,-9,-9,6,,4,,6,1,,,,1,1,1,2,2,2,4,3,2,05,1,108,1,2,1,2,1,6,,2,1258,1,03,6,01,04411,39355.82,360.665479,109.1200081,2,0,0,0
2006,48,1,07,00,07,01,5.2,4,6,5,5,04,04,01,7,7,1,,2,,8,4,,,,1,1,1,8,5,3,4,1,1,08,6,170,1,1,1,2,1,6,6,3,7200,6,09,6,05,04411,652072.21,1353.464683,481.7799963,3,0,0,0
2006,20,1,01,00,01,00,1,1,1,1,1,00,00,00,8,8,1,,3,,2,4,,,,1,6,1,8,5,1,4,3,2,04,6,060,1,3,6,,1,6,,3,1222,1,03,6,01,04411,37107.66,650.326963,57.06000537,3,0,0,0
2006,48,1,01,00,01,00,1,1,1,1,1,00,00,00,8,8,6,,3,,2,6,,,,,,,10,6,1,4,3,3,05,6,080,1,3,1,3,1,6,,3,292,1,01,6,01,04411,42815.07,707.453195,60.52000373,3,0,0,0
2006,20,1,04,01,03,02,2.9,2.3,5,4,4,02,02,01,2,2,1,,2,,6,1,,,,1,1,1,1,1,1,4,3,2,05,6,075,1,2,1,2,1,6,,2,1741,1,04,6,02,04411,38347.21,309.05233,124.0799899,2,0,0,0
2006,48,1,02,00,02,00,1.7,1.5,2,3,3,00,00,00,8,8,1,,2,,2,4,,,,1,6,1,8,5,1,4,3,2,05,6,083,1,3,1,1,1,6,,3,1885,1,04,6,02,04411,34828.2,504.756529,68.99999901,3,0,0,0
2006,48,2,03,00,03,00,2.4,2,3,6,6,01,00,00,8,6,1,,2,,7,4,,,,1,6,1,8,5,1,2,5,1,07,1,160,1,2,1,2,1,6,,3,1583,1,04,1,01,04411,60290.69,512.501627,117.6399973,3,0,0,0
2006,20,1,03,00,03,00,2.4,2,3,6,6,02,02,00,3,3,1,,2,,3,4,,,,1,6,1,8,5,3,4,3,2,05,6,060,1,1,1,1,1,6,6,1,2126,1,05,6,03,04411,66556.36,455.117311,146.2400098,3,0,0,0
2006,20,1,03,00,03,00,2.4,2,3,6,6,01,01,00,-9,-9,6,,5,,3,1,,,,1,1,2,1,1,1,4,3,2,05,6,079,1,3,6,,1,6,,2,1535,1,04,6,03,04411,59946.88,416.928545,143.7821438,2,0,0,0
2006,20,1,03,01,02,01,2.2,1.8,5,4,4,01,01,00,5,5,1,,2,,6,1,,,,1,6,1,4,2,2,4,3,2,05,6,080,1,2,1,2,1,6,,2,1193,1,03,6,01,04411,59624.98,407.720082,146.2399882,1,0,0,0
2006,48,1,05,00,05,02,3.8,3,6,5,5,02,02,02,2,2,1,,2,,2,1,,,,1,6,1,3,1,5,4,3,2,04,6,069,1,2,1,2,1,6,6,2,2283,1,05,6,03,04411,48876.54,631.479829,77.40000196,2,0,0,0
2006,48,2,04,02,02,02,2.9,2.3,5,4,4,02,02,00,2,2,1,,2,,7,2,,,,1,6,1,4,2,1,3,5,2,04,6,088,1,2,1,2,1,6,,2,2377,1,05,1,02,04411,15744.66,251.351583,62.63998743,2,0,0,0
2006,48,1,01,00,01,00,1,1,1,1,1,01,00,00,8,-9,1,,5,,3,3,,,,1,6,2,7,4,3,4,3,2,04,6,080,1,3,1,1,6,,6,4,676,1,02,6,01,04411,47079.31,797.413769,59.04000135,2,0,0,0
2006,48,2,02,00,02,00,1.7,1.5,2,3,3,00,00,00,8,8,1,,2,,3,4,,,,1,6,1,8,5,1,3,5,2,05,6,068,1,2,1,2,1,6,,3,690,6,02,6,01,04411,25267.06,506.963531,49.8399953,3,0,0,0
2006,48,1,01,00,01,00,1,1,1,1,1,01,01,00,-9,-9,1,,1,,8,1,,,,1,1,1,2,2,1,4,3,2,04,6,067,1,2,1,2,1,6,,2,2332,1,05,6,01,04411,44974.14,797.413769,56.4000043,2,0,0,0
2006,48,1,03,00,03,00,2.4,2,3,6,6,01,01,00,6,6,1,,2,,2,4,,,,1,6,1,8,5,1,3,3,3,04,6,080,1,3,1,3,1,6,,3,1563,1,04,6,02,04411,30713.16,496.655318,61.8399902,3,0,0,0
2006,20,1,02,00,02,00,1.7,1.5,2,3,3,00,00,00,8,8,1,,2,,2,4,,,,1,6,1,8,5,1,4,3,2,05,6,072,1,3,6,,1,6,,3,678,1,02,6,01,04411,20553.16,426.768372,48.15998876,3,0,0,0
2006,48,1,01,00,01,00,1,1,1,1,1,00,00,00,8,8,6,,1,,2,4,,,,1,1,1,8,5,1,4,3,3,04,6,060,1,1,1,4,1,6,,3,450,6,01,6,01,04411,44937.43,707.453195,63.52000432,3,0,0,0
2006,20,1,03,00,03,01,2.4,2,5,4,4,01,01,01,5,5,1,,2,,5,1,,,,1,6,1,3,1,3,4,3,2,05,6,060,1,3,6,,6,,6,2,882,1,02,6,01,04411,64768.67,495.324776,130.7600046,2,0,0,0
2006,48,1,02,00,02,00,1.7,1.5,2,3,3,00,00,00,8,8,1,,2,,2,4,,,,1,6,1,8,5,1,4,3,2,06,6,085,1,3,1,3,1,6,,3,1119,1,03,6,01,04411,27902.94,504.756529,55.27999817,3,0,0,0
2006,48,1,01,00,01,00,1,1,1,1,1,00,00,00,8,8,6,,3,,3,6,,,,,,,10,6,1,4,3,2,06,6,094,1,3,1,3,1,6,,3,720,6,02,6,01,04411,46805.1,707.453195,66.15999522,3,0,0,0
2006,48,2,01,00,01,00,1,1,1,1,1,01,01,00,-9,-9,1,,1,,6,1,,,,1,6,1,4,2,1,3,5,3,06,6,092,1,1,1,1,6,,,2,1500,6,04,6,01,04411,71480.44,749.270856,95.40000045,2,0,0,0
2006,48,1,01,00,01,00,1,1,1,1,1,00,00,00,8,8,6,,3,,2,6,,,,,,,10,6,1,2,3,2,06,6,090,1,2,1,2,1,1,,3,778,1,02,6,01,04411,127540.57,631.139002,202.0800008,3,0,0,0
2006,48,1,04,00,04,02,3.1,2.5,5,4,4,02,02,02,2,2,1,,2,,4,1,,,,1,6,2,3,1,1,4,3,2,05,6,066,1,1,6,,1,6,,2,1867,1,04,6,02,04411,52191.41,510.479364,102.2399997,2,0,0,0
2006,20,1,04,02,02,02,2.7,2.1,5,4,4,01,01,00,5,5,1,,2,,5,1,,,,1,6,1,3,1,1,3,3,2,06,6,076,1,1,1,1,1,6,,2,1151,1,03,6,01,04411,54497.37,341.291118,159.6800125,2,0,0,0
2006,48,1,04,00,04,00,3.1,2.5,3,6,6,03,03,00,1,1,1,,2,,3,1,,,,1,1,1,1,1,1,4,3,2,05,1,098,1,4,1,4,1,1,,2,3855,6,07,6,04,04411,171669.12,575.916279,298.0799923,3,0,0,0
2006,48,1,01,00,01,00,1,1,1,1,1,01,01,00,-9,-9,1,,5,,3,1,,,,2,-9,-9,5,3,1,4,3,2,05,1,100,1,2,1,2,1,6,,1,914,1,02,6,01,04411,59072.72,447.520577,132.0000086,2,0,0,0
2006,48,1,03,01,02,01,2.2,1.8,5,4,4,02,02,00,2,2,1,,2,,3,1,,,,1,6,1,3,1,2,4,3,2,05,6,063,1,2,1,2,1,6,,2,1532,6,04,6,02,04411,33881.97,331.396383,102.2400115,2,0,0,0
2006,48,1,03,00,03,00,2.4,2,3,6,6,01,00,00,8,6,1,,2,,2,4,,,,1,6,1,8,5,1,4,3,2,07,1,100,1,2,1,2,1,6,,3,1200,6,03,6,02,04411,110910.86,513.856843,215.8399981,3,0,0,0
2006,48,1,03,01,02,01,2.2,1.8,5,4,4,02,02,00,2,2,1,,2,,6,1,,,,1,6,1,4,2,5,4,3,2,04,6,070,1,3,6,,1,6,6,2,2215,6,05,6,02,04411,37765.34,369.379266,102.2400104,2,0,0,0
2006,48,1,04,02,02,02,2.7,2.1,5,4,4,01,01,00,5,5,1,,2,,3,1,,,,1,1,1,1,1,1,4,3,2,06,1,085,1,2,1,2,1,1,,2,1095,1,03,6,01,04411,57330.26,424.291451,135.119998,2,0,0,0
2006,48,1,03,00,03,00,2.4,2,3,6,6,01,01,00,6,6,1,,2,,7,4,,,,1,6,1,8,5,1,1,3,1,05,6,090,1,1,1,1,6,,,2,2369,1,05,6,02,04411,66896.2,485.176973,137.8799979,3,0,0,0
2006,48,1,02,00,02,00,1.7,1.5,2,6,6,00,00,00,8,8,6,,3,,2,6,,,,1,6,3,10,6,1,4,3,2,05,6,068,1,1,1,1,1,6,,3,1400,6,03,6,01,04411,41209.53,403.066649,102.2399896,3,0,0,0
2006,48,1,04,01,03,02,3.1,2.5,5,4,4,02,02,01,2,2,1,,2,,4,1,,,,2,-9,-9,5,3,1,4,3,2,05,1,090,1,2,1,2,1,6,,1,3886,1,07,6,02,04411,46418.27,304.901905,152.2400131,2,0,0,0
2006,20,1,03,00,03,01,2.4,2,5,4,4,00,00,01,8,8,1,,2,,3,7,,,,1,6,1,10,6,2,3,3,2,05,1,079,1,2,1,2,1,6,,3,1690,1,04,6,01,04411,66549.89,437.71301,152.040009,2,0,0,0
2006,20,1,03,00,03,01,2.4,2,5,4,4,01,01,01,5,5,1,,2,,2,1,,,,1,6,1,3,1,1,4,3,2,04,6,075,1,2,1,2,1,6,,2,1314,1,03,6,01,04411,82871.79,520.420663,159.240007,3,0,0,0
2006,48,1,01,00,01,00,1,1,1,1,1,01,01,00,-9,-9,6,,4,,7,1,,,,1,1,1,2,2,2,4,3,2,05,1,083,1,2,1,2,1,6,,2,1827,1,04,6,01,04411,55058.07,527.578243,104.3600086,2,0,0,0
2006,48,1,02,00,02,00,1.7,1.5,2,3,3,02,02,00,2,2,1,,2,,3,1,,,,1,6,2,3,1,3,4,3,2,04,6,065,1,3,1,1,6,,6,2,2200,6,05,6,02,04411,49922.97,488.292008,102.23999,2,0,0,0
2006,20,1,04,02,02,02,2.9,2.3,5,4,4,01,01,00,5,5,1,,2,,6,1,,,,1,6,1,3,1,2,3,3,2,05,1,082,1,2,1,2,1,6,,2,1958,1,04,6,01,04411,41930.55,253.939857,165.1200032,2,0,0,0
2006,20,1,01,00,01,00,1,1,1,1,1,00,00,00,8,8,6,,3,,2,4,,,,1,6,2,8,5,2,3,3,2,05,1,090,1,2,1,2,1,6,,3,694,1,02,6,01,04411,54830.38,574.019884,95.52000119,3,0,0,0
2006,48,1,03,01,02,01,2.2,1.8,5,4,4,01,01,00,5,5,1,,2,,4,1,,,,1,6,1,4,2,2,4,3,2,04,1,070,1,2,1,2,1,6,,2,2888,1,06,6,01,04411,30535.78,223.149519,136.8399992,3,0,0,0
2006,48,1,04,00,04,02,3.1,2.5,5,4,4,01,01,02,5,5,1,,2,,4,4,,,,1,6,1,8,5,2,4,3,2,06,1,107,1,2,1,2,1,6,,3,3076,1,07,6,02,04411,106206.41,437.423429,242.8000033,2,0,0,0
2006,20,1,01,00,01,00,1,1,1,1,1,00,00,00,8,8,6,,3,,2,4,,,,1,6,1,8,5,1,4,3,2,04,6,075,1,1,6,,1,6,,3,732,1,02,6,01,04411,63393.73,701.879223,90.31999797,3,0,0,0
2006,48,1,02,00,02,00,1.7,1.5,2,3,3,02,01,00,5,2,1,,2,,3,1,,,,1,6,1,4,2,1,4,3,2,05,1,090,1,4,1,4,1,6,,2,1077,1,03,6,01,04411,32352.54,300.562406,107.6400087,2,0,0,0
2006,48,1,04,00,04,01,3.1,2.5,6,5,5,03,03,01,1,1,1,,2,,8,1,,,,1,6,1,4,2,2,4,3,2,08,1,124,1,2,1,2,1,6,,2,4016,1,07,6,03,04411,29116.52,447.94643,65.00000458,2,0,0,0
2006,48,1,04,02,02,02,2.7,2.1,5,4,4,02,02,00,2,2,1,,2,,6,1,,,,1,6,1,4,2,2,4,3,2,05,1,083,1,2,1,2,1,6,,2,2254,1,05,6,02,04411,39024.79,307.815038,126.7799983,2,0,0,0
2006,48,1,03,00,03,00,2.4,2,3,6,6,02,02,00,-9,-9,6,,4,,2,4,,,,2,-9,-9,8,5,1,4,3,2,04,6,079,1,1,1,1,1,6,,2,2038,6,05,6,03,04411,35925.49,340.461438,105.5199972,3,0,0,0
2006,48,1,01,00,01,00,1,1,1,1,1,01,01,00,-9,-9,1,,1,,5,1,,,,1,1,1,2,2,2,4,3,2,05,1,075,1,2,1,2,1,6,,2,2264,1,05,6,01,04411,68409.21,676.467331,101.1271452,2,0,0,0
2006,48,1,02,00,02,00,1.7,1.5,2,3,3,02,02,00,2,2,1,,2,,6,1,,,,1,6,1,3,1,2,4,3,2,04,6,060,1,1,6,,1,6,,2,2107,1,05,6,02,04411,39773.91,403.714108,98.51999029,1,0,0,0
2006,48,1,04,00,04,00,3.1,2.5,3,6,6,03,03,00,-9,-9,6,,1,,3,1,,,,1,6,3,3,1,2,4,3,2,04,6,070,1,1,1,1,1,6,,2,3407,6,07,6,04,04411,38059.12,502.364339,75.75999538,1,0,0,0
2006,48,1,04,00,04,02,3.1,2.5,5,4,4,02,02,02,2,2,1,,2,,6,1,,,,1,6,1,4,2,2,4,3,2,05,6,086,1,3,6,,1,6,,2,2694,1,06,6,02,04411,40517.03,411.256879,98.52000555,2,0,0,0
2006,48,1,02,00,02,00,1.7,1.5,2,3,3,02,02,00,2,2,6,,1,,8,1,,,,1,6,1,4,2,2,4,3,2,04,1,095,1,2,1,2,1,6,,2,2500,6,06,6,02,04411,28207.93,475.842218,59.28000697,1,0,0,0
2006,48,1,03,00,03,00,2.4,2,3,6,6,02,02,00,3,3,1,,2,,2,1,,,,1,6,1,3,1,1,4,3,2,04,1,056,1,1,1,1,1,6,,2,2292,1,05,6,02,04411,40659.46,344.221607,118.120011,2,0,0,0
2006,48,1,04,02,02,02,2.7,2.1,5,4,4,02,02,00,2,2,1,,2,,2,1,,,,1,6,1,4,2,2,4,3,2,04,6,090,1,2,1,2,1,6,,2,2118,6,05,6,02,04411,35080.37,292.531407,119.9200126,2,0,0,0
2006,48,1,03,01,02,01,2.2,1.8,5,4,4,02,02,00,2,2,1,,2,,6,1,,,,1,6,1,3,1,2,4,3,2,05,6,060,1,2,1,2,1,6,,2,1786,1,04,1,02,04411,36777.9,373.303912,98.51999622,1,0,0,0
2006,48,1,02,00,02,00,1.7,1.5,2,3,3,00,00,00,8,8,1,,2,,3,4,,,,1,6,1,8,5,1,4,3,2,05,6,070,1,1,1,2,1,6,,3,1281,1,03,6,02,04411,45093,457.703998,98.52000463,3,0,0,0
2006,48,1,04,02,02,02,2.7,2.1,5,4,4,02,02,00,2,2,1,,2,,3,1,,,,1,1,1,1,1,1,4,3,2,04,1,086,1,2,1,2,1,6,,2,2776,1,06,6,02,04411,18965.66,212.333872,89.31999319,2,0,0,0
2006,48,1,04,01,03,02,3.1,2.5,5,4,4,00,00,01,8,8,1,,2,,3,7,,,,1,6,2,10,6,1,4,3,2,06,6,098,1,2,1,2,1,6,,3,940,1,02,6,01,04411,36464.76,370.125439,98.52000473,2,0,0,0
2006,48,1,02,00,02,00,1.7,1.5,2,3,3,01,01,00,5,5,1,,1,,8,1,,,,1,6,1,3,1,1,4,3,3,04,6,062,1,2,1,2,1,6,,2,1738,1,04,6,01,04411,33925.21,478.899112,70.83999354,1,0,0,0
2006,48,1,03,00,03,00,2.4,2,3,6,6,01,01,00,6,6,1,,2,,3,4,,,,1,6,1,8,5,1,4,3,2,05,6,082,1,2,1,2,1,6,,3,1833,1,04,1,03,04411,50330.49,493.146136,102.0599906,3,0,0,0
2006,48,1,04,02,02,02,2.7,2.1,5,4,4,01,01,00,5,5,1,,2,,3,1,,,,1,6,2,3,1,3,4,3,2,04,6,090,1,1,1,1,6,,6,2,1000,6,03,6,01,04411,17169.44,242.369274,70.8400026,1,0,0,0
2006,48,1,03,01,02,01,2.2,1.8,5,4,4,02,01,00,5,2,1,,1,,3,3,,,,1,6,2,7,4,6,2,3,2,08,6,095,1,2,1,2,6,,,4,1526,1,04,6,02,04411,35401.39,389.026283,90.99999549,1,0,0,0
2006,48,1,04,00,04,00,3.1,2.5,3,6,6,03,02,00,3,4,1,,2,,2,1,,,,1,6,1,3,1,2,3,3,2,08,6,120,1,2,1,2,1,6,,2,2081,1,05,6,02,04411,71690.21,468.196278,153.1199913,3,0,0,0
2006,48,1,05,02,03,03,3.6,2.8,5,4,4,02,02,01,2,2,1,,2,,8,1,,,,1,1,1,2,2,1,4,3,2,07,6,080,1,2,1,1,1,6,,2,2781,1,06,6,02,04411,24301.28,355.541806,68.34999314,2,0,0,0
2006,48,1,03,01,02,01,2.2,1.8,5,4,4,02,02,00,2,2,6,,1,,7,1,,,,2,-9,-9,5,3,2,3,3,2,04,6,054,1,1,1,1,1,6,,1,3231,1,07,6,02,04411,24961.43,406.538,61.39999213,2,0,0,0
2006,48,1,01,00,01,00,1,1,1,1,1,00,00,00,8,8,1,,3,,2,4,,,,1,6,1,8,5,1,3,3,3,05,6,068,1,3,6,,1,6,,3,623,6,02,6,01,04411,81546.75,716.076161,113.8799955,3,0,0,0
2006,48,1,04,02,02,02,2.7,2.1,5,4,4,02,02,00,2,2,6,,2,,7,1,,,,1,6,1,4,2,1,3,3,2,07,6,090,1,2,1,2,1,6,,2,3125,1,07,6,02,04411,33639.99,398.012212,84.51999458,2,0,0,0
2006,48,1,01,00,01,00,1,1,1,1,1,01,01,00,-9,-9,1,,1,,6,1,,,,1,6,1,3,1,1,4,3,2,04,6,080,1,2,1,2,1,6,,2,1223,1,03,6,01,04411,34260.66,808.034477,42.39999774,1,0,0,0
2006,48,1,02,00,02,00,1.7,1.5,2,6,6,01,01,00,-9,-9,1,,1,,6,1,,,,1,6,1,4,2,2,4,3,2,04,6,070,1,2,1,2,1,6,,2,2278,1,05,6,02,04411,101613.84,546.310942,186.0000088,1,0,0,0
2006,48,1,01,00,01,00,1,1,1,1,1,00,00,00,8,8,6,,3,,4,6,,,,,,,10,6,1,1,2,1,04,1,115,1,1,1,5,6,,,3,1626,1,04,6,01,04411,39969.48,520.978619,76.72000067,3,0,0,0
2006,48,1,03,01,02,01,2.2,1.8,5,4,4,02,02,00,2,2,1,,1,,4,1,,,,1,6,1,4,2,2,1,2,1,05,6,100,1,3,1,3,6,,,2,3784,1,07,6,02,04411,17251.73,370.208877,46.59999009,1,0,0,0
2006,48,1,04,02,02,02,2.7,2.1,5,4,4,02,02,00,2,2,6,,2,,3,1,,,,1,1,1,1,1,1,4,3,2,07,6,080,1,2,1,2,1,6,,2,2109,1,05,6,02,04411,21163.12,245.739849,86.12001711,2,0,0,0
2006,48,1,04,02,02,02,2.9,2.3,5,4,4,02,01,00,5,2,1,,2,,8,1,,,,1,6,1,4,2,1,4,3,2,05,6,079,1,2,1,2,1,6,,2,2761,1,06,6,01,04411,27251.25,250.378983,108.840006,2,0,0,0
2006,48,1,05,03,02,03,3.4,2.6,5,4,4,01,01,00,5,5,1,,2,,3,1,,,,1,6,1,3,1,2,4,3,2,06,1,088,1,2,1,2,1,6,,2,809,1,02,6,01,04411,48750.81,253.22464,192.5200091,2,0,0,0
2006,48,1,04,00,04,01,3.1,2.5,6,5,5,01,01,02,5,5,6,,2,,8,1,,,,1,1,1,2,2,1,1,2,1,06,1,240,1,4,1,4,6,,,2,5219,1,08,6,02,04411,41406.5,571.913032,72.39999385,3,0,0,0
2006,48,1,02,00,02,00,1.7,1.5,2,6,6,00,00,00,8,8,6,,1,,8,4,,,,1,6,1,8,5,1,2,3,1,09,6,106,1,1,1,1,6,,,3,3347,1,07,6,02,04411,119802.66,413.055661,290.0399905,3,0,0,0
2006,48,1,02,00,02,00,1.7,1.5,2,3,3,00,00,00,8,8,1,,2,,8,4,,,,1,6,1,8,5,1,3,2,1,06,6,135,1,4,1,4,1,6,,3,2889,1,06,6,02,04411,28787.28,385.888415,74.60001099,3,0,0,0
2006,48,1,01,00,01,00,1,1,1,1,1,01,01,00,-9,-9,6,,1,,5,2,,,,1,6,1,3,1,5,4,3,2,05,1,065,1,1,6,,1,6,6,2,808,1,02,6,01,04411,48873.18,635.0465,76.96000214,2,0,0,0
2006,48,1,02,00,02,00,1.7,1.5,2,3,3,00,00,00,8,8,1,,2,,8,4,,,,1,6,1,8,5,1,3,2,1,06,6,120,1,2,1,4,1,6,,3,2032,1,05,6,01,04411,58670.47,385.888415,152.039988,3,0,0,0
2006,48,1,04,02,02,02,2.7,2.1,5,4,4,02,02,00,2,2,1,,2,,4,1,,,,2,-9,-9,5,3,2,3,2,1,06,6,135,1,4,1,4,1,6,,1,3424,1,07,6,02,04411,39599.78,272.800881,145.1600151,2,0,0,0
2006,48,1,04,02,02,02,2.7,2.1,5,4,4,02,02,00,2,2,1,,2,,6,1,,,,1,1,2,1,1,2,4,3,2,05,6,065,1,2,1,2,1,6,,2,3007,1,07,6,02,04411,44044.4,364.003308,120.9999993,2,0,0,0
2006,48,1,08,03,05,03,5.3,3.9,6,5,5,02,02,00,7,7,1,,2,,6,4,,,,1,6,1,8,5,3,4,3,2,06,6,120,1,1,1,1,6,,6,3,1701,1,04,6,04,04411,268712.12,802.604913,334.7999939,3,0,0,0
2006,48,1,02,00,02,00,1.7,1.5,2,3,3,00,00,00,8,8,1,,2,,3,4,,,,1,6,1,8,5,1,4,3,2,05,6,075,1,2,1,2,1,6,,3,1191,1,03,6,01,04411,64818.41,560.712866,115.6000048,3,0,0,0
2006,48,1,04,01,03,02,3.1,2.5,5,4,4,01,01,01,5,5,1,,2,,8,1,,,,2,-9,-9,5,3,1,4,3,2,09,6,098,1,4,1,4,1,6,,1,4005,1,07,6,01,04411,27241.2,293.547448,92.79998919,2,0,0,0
2006,48,1,01,00,01,00,1,1,1,1,1,01,00,00,8,-9,6,,1,,7,3,,,,1,6,2,7,4,1,3,3,2,08,6,080,1,4,1,4,1,6,,7,350,1,01,6,01,04411,57939.36,697.392422,83.07999653,2,0,0,0
2006,48,1,04,00,04,00,3.1,2.5,3,6,6,03,02,00,7,4,1,,2,,3,3,,,,1,6,1,7,4,1,4,3,1,05,6,093,1,2,1,2,1,6,,4,3883,1,07,6,03,04411,94376.12,614.748074,153.519993,3,0,0,0
2006,48,1,02,00,02,00,1.7,1.5,2,6,6,00,00,00,8,8,6,,3,,4,6,,,,1,1,2,10,6,1,3,2,1,08,6,135,1,4,1,4,1,6,,3,911,1,02,6,01,04411,79869.46,368.877998,216.5199888,3,0,0,0
2006,48,1,04,00,04,01,3.1,2.5,6,5,5,03,03,01,1,1,6,,2,,8,1,,,,1,1,1,2,2,1,4,3,2,10,6,155,1,1,1,4,1,6,,2,7294,6,09,6,03,04411,29354.99,335.8694,87.40001322,2,0,0,0
2006,48,1,02,00,02,00,1.7,1.5,2,3,3,02,02,00,2,2,1,,1,,6,1,,,,1,6,1,4,2,2,4,3,2,05,6,070,1,2,1,2,1,6,,2,2617,1,06,6,02,04411,4072.26,524.776226,7.759993304,1,0,0,0
2006,48,1,02,00,02,00,1.7,1.5,2,3,3,02,02,00,2,2,1,,1,,7,1,,,,1,6,1,4,2,2,4,3,2,04,6,085,1,2,1,2,1,6,,2,3392,1,07,6,02,04411,42590.51,373.600966,113.9999997,1,0,0,0
2006,48,1,03,00,03,00,2.4,2,3,6,6,02,02,00,3,3,1,,2,,7,1,,,,2,-9,-9,5,3,1,4,3,2,08,6,110,1,4,1,4,1,6,,1,3636,1,07,6,02,04411,14484.28,311.355876,46.52001493,3,0,0,0
2006,48,1,01,00,01,00,1,1,1,1,1,00,00,00,8,8,6,,3,,2,6,,,,,,,10,6,4,3,3,2,04,6,093,1,1,1,4,1,6,6,3,372,1,01,6,01,04411,44948.38,561.854755,79.99999929,3,0,0,0
2006,48,1,04,00,04,02,3.1,2.5,5,4,4,02,02,02,2,2,1,,2,,3,1,,,,2,-9,-9,5,3,2,4,3,2,05,6,060,1,3,6,,1,6,,1,1737,1,04,1,01,04411,37463.48,585.733,63.95999542,2,0,0,0
2006,48,1,02,00,02,00,1.7,1.5,2,3,3,00,00,00,8,8,1,,2,,7,4,,,,1,6,1,8,5,1,4,2,1,07,6,157,1,2,1,2,1,6,,3,1853,6,04,6,01,04411,29873.16,400.874373,74.5200043,3,0,0,0
2006,48,1,04,00,04,02,3.1,2.5,5,4,4,01,01,02,5,5,1,,2,,8,1,,,,1,1,1,2,2,1,4,2,1,07,6,160,1,2,1,2,1,6,,2,2188,1,05,6,01,04411,146902.73,417.764568,351.6399936,3,0,0,0
2006,48,1,01,00,01,00,1,1,1,1,1,01,01,00,-9,-9,1,,1,,6,1,,,,2,-9,-9,5,3,3,3,2,1,05,6,110,1,2,1,2,1,6,6,1,1450,1,03,6,01,04411,9290.53,398.393322,23.3199943,2,0,0,0
2006,48,1,01,00,01,00,1,1,1,1,1,01,01,00,-9,-9,6,,1,,7,1,,,,1,1,2,2,2,2,4,3,2,05,6,063,1,2,1,2,1,6,,2,1440,6,03,6,01,04411,61880.19,528.168237,117.1599988,1,0,0,0
