"ORDENCCC","ORDENTRA","NUTS1","CNACE","ESTRATO2","CONTROL","MERCADO","REGULACION","SEXO","TIPOPAIS","CNO1","RESPONSA","ESTU","ANOANTI","MESANTI","TIPOJOR","TIPOCON","FIJODISM","FIJODISD","VAL","VAN","PUENTES","JAP","JSP1","JSP2","HEXTRA","DRELABM","SIESPM1","DSIESPM1","SIESPM2","DSIESPM2","SALBASE","EXTRAORM","PHEXTRA","COMSAL","COMSALTT","IRPFMES","COTIZA","BASE","DRELABAM","DRELABAD","SIESPA1","DSIESPA1","SIESPA2","DSIESPA2","SIESPA3","DSIESPA3","SIESPA4","DSIESPA4","SALBRUTO","GEXTRA","VESP","ANOS2","FACTOTAL","DIASMES","DIASRELABA","DIASANO","SALMES","SALMOR","SALNETO","SALANUAL","SALAOR","JMP1","SALHORA","MUJER","MUJERPRIV","ANTIGUEDAD","PROV"
20022062,8,"NORESTE","C1","3","PRIVADO","MNACIONAL","4","MUJER","ESPANOL","M0",0,"SECUNDARIA1",18,0,"PARCIAL","INDEFINIDO",0,0,26,0,0,1661,40,0,0,31,6,0,6,0,1897.86,0,0,1224.49,500.63,624.47,228.41,3597,12,0,6,0,6,0,6,0,6,0,46816.54,7401.66,0,6,19.64,31,365,365,3122.35,3122.35,2269.47,46816.54,39414.88,174,17.9445402298851,1,1,18,"GIPUZKOA"
20058108,4,"NORESTE","N0","1","PRIVADO","MNACIONAL","1","MUJER","ESPANOL","F0",0,"GRADO",1,4,"COMPLETA","INDEFINIDO",0,0,22,0,0,1752,40,0,0,31,6,0,6,0,1291.66,0,0,101.92,0,125.42,88.49,1393.58,12,0,6,0,6,0,6,0,6,0,15405.26,0,0,2,22.31,31,365,365,1393.58,1393.58,1179.67,15405.26,15405.26,174,8.00908045977012,1,1,1.33333333333333,"GIPUZKOA"
20036155,20,"NORESTE","O0","3","PUBLICO","MREGIONAL","2","MUJER","ESPANOL","E0",0,"SECUNDARIA2",18,7,"PARCIAL","TEMPORAL",0,0,22,0,8,1592,35,0,0,31,6,0,6,0,1789.3,0,0,212.59,0,300.28,144.36,2273.44,12,0,6,0,6,0,6,0,6,0,27157.3,2605.38,0,5,26.5,31,365,365,2001.89,2001.89,1557.25,27157.3,24551.92,152.25,13.1487027914614,1,1,18.5833333333333,"GIPUZKOA"
20043328,6,"NORESTE","F0","1","PRIVADO","MREGIONAL","2","HOMBRE","ESPANOL","K0",0,"SECUNDARIA2",13,2,"COMPLETA","TEMPORAL",0,0,26,0,3,1826,43,45,0,31,6,0,6,0,2247.82,0,0,156.05,0,329.61,156.92,2451.95,12,0,6,0,6,0,6,0,6,0,21971.34,0,487.21,5,21.42,31,365,365,2403.87,2403.87,1917.34,22458.55,21971.34,190.3125,12.6311724137931,0,0,13.1666666666667,"GIPUZKOA"
48044438,1,"NORESTE","O0","1","PUBLICO","MREGIONAL","4","MUJER","ESPANOL","C0",0,"GRADO",9,10,"PARCIAL","INDEFINIDO",0,0,22,0,0,294,7,0,0,31,6,0,6,0,191.8,0,0,402.25,0,89.11,32.17,684.49,12,0,6,0,6,0,6,0,6,0,8240.2,1085.28,0,4,147.55,31,365,365,594.05,594.05,472.77,8240.2,7154.92,30.45,19.5090311986864,1,1,9.83333333333333,"BIZKAIA"
48072527,1,"NORESTE","J0","1","PRIVADO","MREGIONAL","2","HOMBRE","ESPANOL","D0",0,"FP",0,4,"PARCIAL","TEMPORAL",0,0,30,0,0,879,20,0,0,31,6,0,6,0,716.97,0,0,0,0,11.47,33.7,716.97,6,0,6,0,6,0,6,0,6,0,4349.58,0,0,4,63.51,31,182.52,182.52,716.97,716.97,671.8,8698.20677186062,8698.20677186062,87,8.24103448275862,0,0,0.333333333333333,"BIZKAIA"
48001547,15,"NORESTE","N0","2","PRIVADO","MNACIONAL","1","MUJER","ESPANOL","F0",0,"GRADO",25,11,"COMPLETA","INDEFINIDO",0,0,0,30,0,1752,40,0,0,31,6,0,6,0,1091.16,0,0,627.6,0,189.06,134.9,2124.56,12,0,6,0,6,0,6,0,6,0,24529.9,4621.46,31.14,4,11.04,31,365,365,1718.76,1718.76,1394.8,24561.04,19908.44,174,9.87793103448276,1,1,25.9166666666667,"BIZKAIA"
20017027,7,"NORESTE","G2","3","PRIVADO","MREGIONAL","3","MUJER","ESPANOL","G0",0,"SECUNDARIA2",6,4,"PARCIAL","INDEFINIDO",0,0,23,0,0,1280,22,0,0,31,6,0,6,0,816.98,0,0,175.82,0,0,68.53,1079.08,12,0,1,3,6,0,6,0,6,0,10684.02,0,0,2,37.05,31,365,365,992.8,992.8,924.27,10684.02,10684.02,95.7,10.3740856844305,1,1,6.33333333333333,"GIPUZKOA"
20001249,3,"NORESTE","C2","1","PRIVADO","MNACIONAL","2","HOMBRE","ESPANOL","M0",0,"SECUNDARIA2",15,11,"PARCIAL","INDEFINIDO",0,0,0,30,0,1692,40,0,0,31,6,0,6,0,1541.32,0,0,236.8,0,248.94,134.47,2117.68,10,16,6,0,6,0,6,0,6,0,22865.15,4681.46127420362,0,3,36.77,31,320.2,320.2,1778.12,1778.12,1394.71,26064.2715490319,21382.8102748282,174,10.2190804597701,0,0,15.9166666666667,"GIPUZKOA"
48001157,2,"NORESTE","G1","1","PRIVADO","MMUNDIAL","2","HOMBRE","ESPANOL","L0",0,"GRADO",35,8,"COMPLETA","INDEFINIDO",0,0,21,0,9,1794,38,30,0,31,6,0,6,0,4332.63,0,0,354.53,0,1265.53,209.38,3297,12,0,1,26,1,26,6,0,6,0,60888.24,9259.58702064897,0,6,291.44,5,365,339,4687.16,4687.16,3212.25,65558.1345132743,56298.5474926254,167.475,27.9872219734289,0,0,35.6666666666667,"BIZKAIA"
48025131,13,"NORESTE","J0","2","PRIVADO","MNACIONAL","1","HOMBRE","ESPANOL","C0",0,"POSGRADO",10,4,"COMPLETA","INDEFINIDO",0,0,22,0,0,1800,42,30,0,31,6,0,6,0,1488.37,0,0,493.3,0,334.78,164.42,2598.2,12,0,1,1,6,0,6,0,6,0,31730,7130,502.24,3,41.34,31,365,365,1981.67,1981.67,1482.47,32232.24,24600,184.875,10.7189722785666,0,0,10.3333333333333,"BIZKAIA"
48005130,24,"NORESTE","I0","3","PRIVADO","MREGIONAL","2","MUJER","ESPANOL","H0",0,"SECUNDARIA2",6,10,"PARCIAL","INDEFINIDO",10,0,0,30,0,400,10,0,0,31,6,0,6,0,532,0,0,18.85,0,0,43,683,10,0,6,0,6,0,6,0,6,0,6452.92,1038.24621959237,0,6,38,31,304.2,304.2,550.85,550.85,507.85,7742.65548980934,6704.40927021696,43.5,12.6632183908046,1,1,6.83333333333333,"BIZKAIA"
48022324,8,"NORESTE","I0","2","PRIVADO","MUE","3","MUJER","ESPANOL","G0",0,"BASICA",9,10,"COMPLETA","INDEFINIDO",0,0,0,35,0,1738,40,0,0,31,6,0,6,0,862.76,0,0,1189,45,294.31,155.67,2101.91,12,0,1,14,6,0,6,0,6,0,24473.48,4194.84,0,5,26.69,31,365,365,2051.76,2051.76,1601.78,24473.48,20278.64,174,11.791724137931,1,1,9.83333333333333,"BIZKAIA"
20033284,2,"NORESTE","C8","1","PRIVADO","MREGIONAL","2","MUJER","EXTRANJERO","D0",0,"SECUNDARIA2",0,1,"PARCIAL","INDEFINIDO",0,0,0,5,0,1768,32,30,0,31,6,0,6,0,982.72,0,0,198.26,0,94.48,86.49,1362.14,3,0,6,0,6,0,6,0,6,0,3542.94,2173.68178829717,0,3,23.43,31,91.26,91.26,1180.98,1180.98,1000.01,14170.2071005917,11996.5253122945,141.375,8.35352785145889,1,1,0.0833333333333333,"GIPUZKOA"
48076617,10,"NORESTE","C8","2","PRIVADO","MNACIONAL","2","HOMBRE","ESPANOL","L0",0,"SECUNDARIA2",2,10,"COMPLETA","TEMPORAL",0,0,0,30,0,1708,40,0,0,31,6,0,6,0,2321.88,0,0,0,0,348.28,148.6,2321.88,12,0,6,0,6,0,6,0,6,0,25740.25,0,0,6,13.81,31,365,365,2321.88,2321.88,1825,25740.25,25740.25,174,13.3441379310345,0,0,2.83333333333333,"BIZKAIA"
48016381,2,"NORESTE","J0","2","PRIVADO","MNACIONAL","3","MUJER","ESPANOL","D0",0,"POSGRADO",2,4,"PARCIAL","INDEFINIDO",0,0,25,0,0,1618,39,0,0,31,6,0,6,0,2299.88,0,0,0,0,413.98,187.42,2951.51,12,0,6,0,6,0,6,0,6,0,28518.51,3219.83,489.43,2,6.62,31,365,365,2299.88,2299.88,1698.48,29007.94,25298.68,169.65,13.5566165635131,1,1,2.33333333333333,"BIZKAIA"
48021893,10,"NORESTE","Q0","3","PUBLICO","MREGIONAL","5","MUJER","ESPANOL","B0",0,"GRADO",25,10,"PARCIAL","INDEFINIDO",0,0,28,0,0,1615,37,30,0,31,6,0,6,0,958.98,0,0,2654.86,550.39,650.49,172.66,3597,12,0,6,0,1,6,6,0,6,0,45974.83,4621.6930362117,0,4,27.52,25,365,359,3613.84,3613.84,2790.69,46743.2115598886,42121.5185236769,163.125,22.1538084291188,1,1,25.8333333333333,"BIZKAIA"
48004894,12,"NORESTE","F0","2","PRIVADO","MREGIONAL","2","HOMBRE","ESPANOL","K0",0,"FP",9,6,"COMPLETA","INDEFINIDO",0,0,22,0,0,1720,40,0,0,31,6,0,6,0,1195.05,0,0,850.53,0,201.86,149.87,2360.23,12,0,6,0,6,0,6,0,6,0,25093.55,1851.9,0,4,15.75,31,365,365,2045.58,2045.58,1693.85,25093.55,23241.65,174,11.7562068965517,0,0,9.5,"BIZKAIA"
48091399,2,"NORESTE","S0","1","PRIVADO","MREGIONAL","2","MUJER","ESPANOL","H0",0,"SECUNDARIA1",0,9,"COMPLETA","INDEFINIDO",0,0,0,31,0,1768,39,0,0,31,6,0,6,0,929.36,0,0,0,0,0,57.16,900.28,9,0,6,0,6,0,6,0,6,0,8102.52,0,0,4,107.12,31,273.78,273.78,929.36,929.36,872.2,10802.1761998685,10802.1761998685,169.65,5.4781019746537,1,1,0.75,"BIZKAIA"
1010053,17,"NORESTE","E0","3","PRIVADO","MNACIONAL","3","HOMBRE","ESPANOL","O0",0,"SECUNDARIA1",17,10,"PARCIAL","INDEFINIDO",0,0,26,0,0,1592,35,0,0,31,6,0,6,0,1358.21,0,0,653.54,0,301.76,151.57,2386.9,12,0,6,0,6,0,6,0,6,0,30508.37,4023.5,0,4,26.52,31,365,365,2011.75,2011.75,1558.42,30508.37,26484.87,152.25,13.2134646962233,0,0,17.8333333333333,"ARABA"
48000205,22,"NORESTE","H2","3","PUBLICO","MMUNDIAL","3","HOMBRE","ESPANOL","E0",0,"SECUNDARIA1",12,0,"COMPLETA","INDEFINIDO",0,0,0,30,8,1711,37,30,0,31,6,0,6,0,600.75,0,0,947.83,17.49,278.74,112.87,1777.41,12,0,6,0,6,0,6,0,6,0,19521.66,2487.28,0,5,15.95,31,365,365,1548.58,1548.58,1156.97,19521.66,17034.38,163.125,9.49321072796935,0,0,12,"BIZKAIA"
48004130,8,"NORESTE","K0","2","PUBLICO","MREGIONAL","3","MUJER","ESPANOL","D0",0,"FP",24,4,"COMPLETA","INDEFINIDO",0,0,30,0,10,1840,40,0,0,31,6,0,6,0,1638,0,0,1583.21,0,580,228.41,3597,12,0,6,0,6,0,6,0,6,0,45234.5,6442.42,0,4,29.61,31,365,365,3221.21,3221.21,2412.8,45234.5,38792.08,174,18.5127011494253,1,1,24.3333333333333,"BIZKAIA"
20002730,12,"NORESTE","G2","3","PRIVADO","MREGIONAL","2","MUJER","ESPANOL","G0",0,"SECUNDARIA2",7,8,"COMPLETA","INDEFINIDO",0,0,0,32,0,1719,38,12,0,31,6,0,6,0,1429.74,0,0,50.87,0,148.08,117.53,1850.76,12,0,6,0,6,0,6,0,6,0,22634.17,3997.65,156,5,22.5,31,365,365,1480.61,1480.61,1215,22790.17,18636.52,166.17,8.91021243305049,1,1,7.66666666666667,"GIPUZKOA"
48017402,16,"NORESTE","K0","3","PRIVADO","MNACIONAL","3","MUJER","ESPANOL","D0",0,"POSGRADO",6,1,"PARCIAL","INDEFINIDO",0,0,30,0,0,1642,37,30,0,31,6,0,6,0,1971.55,0,0,1432.05,0,680.72,228.41,3597,12,0,6,0,6,0,1,365,6,0,39939.6,2500,1001.64,4,12.36,31,365,365,3403.6,3403.6,2494.47,40941.24,37439.6,163.125,20.8649808429119,1,1,6.08333333333333,"BIZKAIA"
1016438,1,"NORESTE","P0","3","PUBLICO","MREGIONAL","2","MUJER","ESPANOL","B0",0,"POSGRADO",18,3,"PARCIAL","INDEFINIDO",0,0,22,0,8,1592,35,0,0,31,6,0,6,0,3145.24,0,0,248.02,0,712.59,172.66,3597,12,0,1,28,6,0,6,0,6,0,45995.67,5632.41,0,5,51.6,31,365,365,3393.26,3393.26,2508.01,45995.67,40363.26,152.25,22.2874220032841,1,1,18.25,"ARABA"
48050319,20,"NORESTE","P0","3","PUBLICO","MREGIONAL","3","MUJER","ESPANOL","B0",0,"GRADO",6,1,"PARCIAL","TEMPORAL",0,0,0,31,0,1570,35,0,0,31,6,0,6,0,2133.55,0,0,44.08,0,347.75,161.28,2539.87,12,0,1,4,6,0,6,0,6,0,30481.73,4346.92,0,4,31.77,31,365,365,2177.63,2177.63,1668.6,30481.73,26134.81,152.25,14.3029885057471,1,1,6.08333333333333,"BIZKAIA"
20000094,12,"NORESTE","Q0","3","PUBLICO","MREGIONAL","3","MUJER","ESPANOL","H0",0,"SECUNDARIA2",7,2,"PARCIAL","INDEFINIDO",0,0,25,0,1,1592,35,0,0,31,6,0,6,0,1407.14,0,0,70.42,0,162.53,107.74,1723.82,12,0,1,7,6,0,6,0,6,0,21303.3,2955.12,0,5,30.66,31,365,365,1477.56,1477.56,1207.29,21303.3,18348.18,152.25,9.7048275862069,1,1,7.16666666666667,"GIPUZKOA"
48062440,3,"NORESTE","F0","2","PRIVADO","MREGIONAL","2","MUJER","ESPANOL","E0",0,"SECUNDARIA2",6,2,"COMPLETA","INDEFINIDO",0,0,22,0,0,1712,40,0,0,31,6,0,6,0,1083,0,0,1382.59,0,394.49,182.27,2870.32,10,2,6,0,6,0,6,0,6,0,28887.26,4856.63373612018,0,3,12.43,31,306.2,306.2,2465.59,2465.59,1888.83,34434.5195950359,29577.8858589157,174,14.1700574712644,1,1,6.16666666666667,"BIZKAIA"
48004696,15,"NORESTE","J0","3","PUBLICO","MREGIONAL","3","HOMBRE","ESPANOL","D0",0,"SECUNDARIA2",26,9,"PARCIAL","INDEFINIDO",0,0,22,0,0,1589,35,0,0,31,6,0,6,0,2345.52,0,0,1036.61,614.59,682.77,169.06,3597,12,0,6,0,6,0,6,0,6,0,44935.18,5730.72,0,5,19.18,31,365,365,3382.13,3382.13,2530.3,44935.18,39204.46,152.25,22.2143185550082,0,0,26.75,"BIZKAIA"
20001414,18,"NORESTE","Q0","3","PRIVADO","MREGIONAL","3","MUJER","ESPANOL","H0",0,"SECUNDARIA2",12,0,"PARCIAL","INDEFINIDO",0,0,0,30,0,1617,33,59,0,31,6,0,6,0,1647.04,0,0,184.66,100.52,202.58,112.33,1768.87,12,0,6,0,6,0,6,0,6,0,21879.86,1462,0,4,21.08,31,365,365,1831.7,1831.7,1516.79,21879.86,20417.86,147.8275,12.3907933232991,1,1,12,"GIPUZKOA"
1004417,1,"NORESTE","R0","1","PRIVADO","MREGIONAL","1","MUJER","ESPANOL","C0",1,"GRADO",8,2,"PARCIAL","INDEFINIDO",0,0,0,30,0,886,20,30,0,31,6,0,6,0,539.32,0,0,544.06,0,86.67,79.59,1253.47,12,0,1,2,6,0,6,0,6,0,15067.42,2024.09,0,3,11.1,31,365,365,1083.38,1083.38,917.12,15067.42,13043.33,89.175,12.1489206616204,1,1,8.16666666666667,"ARABA"
48005934,7,"NORESTE","M0","1","PUBLICO","MNACIONAL","5","HOMBRE","ESPANOL","P0",0,"FP",11,5,"COMPLETA","INDEFINIDO",0,0,22,0,1,1780,40,0,0,31,1,5,6,0,1874.67,0,0,0,0,281.19,156.63,2466.68,12,0,1,105,1,13,6,0,6,0,28042.48,6582.090625,0,3,30.56,18,365,352,1874.67,1874.67,1436.85,29078.1397727273,22496.0491477273,174,10.7739655172414,0,0,11.4166666666667,"BIZKAIA"
48002739,10,"NORESTE","J0","3","PRIVADO","MNACIONAL","3","HOMBRE","ESPANOL","C0",0,"POSGRADO",4,10,"PARCIAL","TEMPORAL",0,0,22,0,5,1720,39,30,0,31,6,0,6,0,357.43,0,0,768.79,0,225.24,86.54,1362.78,12,0,6,0,6,0,6,0,6,0,15786.3,2252.42,0,6,21.48,31,365,365,1126.22,1126.22,814.44,15786.3,13533.88,171.825,6.5544594791212,0,0,4.83333333333333,"BIZKAIA"
48022176,10,"NORESTE","G1","2","PRIVADO","MREGIONAL","2","HOMBRE","ESPANOL","L0",0,"FP",9,0,"COMPLETA","INDEFINIDO",0,0,22,0,3,1708,40,0,0,31,6,0,6,0,845.05,0,0,466.26,0,157.36,95.2,1499.06,12,0,6,0,6,0,6,0,6,0,16677.45,2253.04,0,3,27.87,31,365,365,1311.31,1311.31,1058.75,16677.45,14424.41,174,7.53626436781609,0,0,9,"BIZKAIA"
48088063,2,"NORESTE","G1","1","PRIVADO","MNACIONAL","2","HOMBRE","ESPANOL","C0",1,"POSGRADO",11,7,"COMPLETA","INDEFINIDO",0,0,0,30,12,1758,40,0,0,31,6,0,6,0,3365.81,0,0,3947.85,0,2144.49,169.06,3597,12,0,6,0,6,0,6,0,6,0,83985.14,6390.52,0,3,302.37,31,365,365,7313.66,7313.66,5000.11,83985.14,77594.62,174,42.0325287356322,0,0,11.5833333333333,"BIZKAIA"
20000472,17,"NORESTE","F0","3","PRIVADO","MNACIONAL","2","HOMBRE","ESPANOL","K0",0,"SECUNDARIA1",9,0,"PARCIAL","INDEFINIDO",0,0,0,30,4,1690,40,0,0,31,6,0,6,0,1895.63,0,0,234.82,0,284.34,135.28,2130.45,12,0,6,0,6,0,6,0,6,0,25565,2817.84,0,5,9.18,31,365,365,2130.45,2130.45,1710.83,25565,22747.16,174,12.2439655172414,0,0,9,"GIPUZKOA"
48006049,12,"NORESTE","C7","2","PRIVADO","MNACIONAL","2","HOMBRE","ESPANOL","L0",0,"FP",1,4,"COMPLETA","TEMPORAL",0,0,0,30,0,1708,38,40,0,31,6,0,6,0,725.71,0,0,609.17,0,120.14,92.34,1454.17,12,0,6,0,6,0,6,0,6,0,17761.04,1451.02,0,3,17.77,31,365,365,1334.88,1334.88,1122.4,17761.04,16310.02,168.2,7.93626634958383,0,0,1.33333333333333,"BIZKAIA"
1000178,1,"NORESTE","C7","1","PRIVADO","MNACIONAL","2","HOMBRE","ESPANOL","D0",1,"PRIMARIA",45,9,"COMPLETA","INDEFINIDO",0,0,0,30,0,1735,40,0,0,31,1,18,6,0,2083.04,0,0,0,0,312.46,159.63,2513.92,12,0,1,70,6,0,6,0,6,0,28400.65,3404.18,0,6,28.47,31,365,365,2083.04,2083.04,1610.95,28400.65,24996.47,174,11.9714942528736,0,0,45.75,"ARABA"
48033783,25,"NORESTE","D0","3","PRIVADO","MMUNDIAL","3","HOMBRE","ESPANOL","D0",0,"FP",33,4,"PARCIAL","INDEFINIDO",0,0,25,0,2,1670,38,0,0,31,6,0,6,0,3172.79,0,0,385.77,0,935.84,169.48,3597,12,0,1,50,6,0,6,0,6,0,50794.52,8091.8,2424.69,6,20,31,365,365,3558.56,3558.56,2453.24,53219.21,42702.72,165.3,21.5278886872353,0,0,33.3333333333333,"BIZKAIA"
20049451,5,"NORESTE","F0","1","PRIVADO","MREGIONAL","1","HOMBRE","ESPANOL","P0",0,"PRIMARIA",0,4,"PARCIAL","INDEFINIDO",0,0,0,10,0,1690,40,0,0,31,6,0,6,0,1253.43,0,0,48,0,91.1,110.33,1327.42,6,11,6,0,6,0,6,0,6,0,8300.07,1091.1523356759,0,2,24.86,31,193.52,193.52,1301.43,1301.43,1100,15654.8447188921,14563.6923832162,174,7.47948275862069,0,0,0.333333333333333,"GIPUZKOA"
48054747,5,"NORESTE","J0","1","PRIVADO","MREGIONAL","3","MUJER","ESPANOL","D0",0,"POSGRADO",27,11,"PARCIAL","INDEFINIDO",0,0,0,30,0,1369,30,0,0,31,6,0,6,0,2038.22,0,0,0,0,285.35,140.22,2208.07,12,0,6,0,1,28,6,0,6,0,22785.54,0,0,5,6.08,3,365,337,2038.22,2038.22,1612.65,24678.7005934718,24678.7005934718,130.5,15.6185440613027,1,1,27.9166666666667,"BIZKAIA"
48088022,7,"NORESTE","H2","2","PRIVADO","MREGIONAL","3","MUJER","ESPANOL","G0",0,"FP",14,3,"PARCIAL","INDEFINIDO",0,0,0,30,0,1608,40,0,0,31,6,0,6,0,2542.03,0,0,738.06,222.18,656.02,228.41,3597,12,0,1,1,6,0,6,0,1,3,46098.43,8415.5388121547,156.234116022099,4,19.79,31,365,362,3280.09,3280.09,2395.66,46636.6953038674,38064.9223756906,174,18.851091954023,1,1,14.25,"BIZKAIA"
1015318,5,"NORESTE","C2","2","PRIVADO","MUE","3","HOMBRE","ESPANOL","L0",0,"PRIMARIA",9,0,"PARCIAL","TEMPORAL",0,0,30,0,0,276,6,0,0,31,6,0,6,0,317.88,0,0,88.42,0,0,25.55,402.26,12,0,6,0,6,0,6,0,6,0,4875.6,0,0,6,7.67,31,365,365,406.3,406.3,380.75,4875.6,4875.6,26.1,15.5670498084291,0,0,9,"ARABA"
48053469,19,"NORESTE","O0","3","PUBLICO","MREGIONAL","5","MUJER","ESPANOL","F0",0,"SECUNDARIA1",29,6,"PARCIAL","INDEFINIDO",0,0,22,0,0,1647,37,30,0,31,1,5,6,0,2897.62,0,0,0,0,463.62,209.27,3295.65,12,0,1,19,6,0,6,0,6,0,38966.33,4194.86,0,5,23.36,31,365,365,2897.62,2897.62,2224.73,38966.33,34771.47,163.125,17.7631877394636,1,1,29.5,"BIZKAIA"
48068850,2,"NORESTE","C8","1","PRIVADO","MNACIONAL","2","HOMBRE","ESPANOL","L0",0,"POSGRADO",6,5,"COMPLETA","INDEFINIDO",0,0,0,30,0,1731,37,41,0,31,6,0,6,0,1422.43,0,0,226.48,0,148.4,104.71,1648.91,12,0,6,0,6,0,6,0,6,0,26026.92,0,0,3,19.89,31,365,365,1648.91,1648.91,1395.8,26026.92,26026.92,163.9225,10.0590827982736,0,0,6.41666666666667,"BIZKAIA"
48007410,1,"NORESTE","R0","3","PRIVADO","MNACIONAL","3","MUJER","ESPANOL","B0",0,"GRADO",24,9,"COMPLETA","INDEFINIDO",0,0,24,0,0,1792,36,0,0,31,6,0,6,0,2343.79,0,0,999.95,0,666.75,228.41,3597,12,0,6,0,6,0,6,0,6,0,40076.23,6667.48,0,5,15.09,31,365,365,3343.74,3343.74,2448.58,40076.23,33408.75,156.6,21.3521072796935,1,1,24.75,"BIZKAIA"
1005284,35,"NORESTE","C4","3","PRIVADO","MMUNDIAL","3","HOMBRE","ESPANOL","D0",0,"FP",25,11,"PARCIAL","INDEFINIDO",0,0,0,32,0,1688,36,59,0,31,6,0,6,0,884.71,0,0,1490.28,156.81,380,191.84,3021.15,12,0,1,4,6,0,6,0,6,0,36641.03,6519.71,0,4,64.32,31,365,365,2374.99,2374.99,1803.15,36641.03,30121.32,160.8775,14.7627231900048,0,0,25.9166666666667,"ARABA"
48013019,7,"NORESTE","C8","1","PRIVADO","MREGIONAL","2","HOMBRE","ESPANOL","L0",0,"FP",10,0,"COMPLETA","INDEFINIDO",0,0,22,0,0,1708,38,0,0,31,6,0,6,0,962.55,0,0,1441.53,0,300.82,166.04,2614.82,12,0,1,11,6,0,6,0,6,0,35172.83,3541.8,0,5,35.8,31,365,365,2404.08,2404.08,1937.22,35172.83,31631.03,165.3,14.5437386569873,0,0,10,"BIZKAIA"
48027341,12,"NORESTE","M0","2","PRIVADO","MNACIONAL","3","HOMBRE","ESPANOL","D0",0,"FP",8,0,"COMPLETA","INDEFINIDO",0,0,24,0,7,1715,42,0,0,31,6,0,6,0,1693.66,0,0,989.24,0,456.09,184.56,2906.48,12,0,6,0,6,0,6,0,6,0,34877.74,2682.91,0,3,22.71,31,365,365,2682.9,2682.9,2042.25,34877.74,32194.83,182.7,14.6847290640394,0,0,8,"BIZKAIA"
20015357,24,"NORESTE","Q0","3","PUBLICO","MREGIONAL","5","HOMBRE","ESPANOL","D0",0,"SECUNDARIA2",1,3,"PARCIAL","TEMPORAL",0,0,28,0,5,1614,35,0,0,31,6,0,6,0,599.25,0,0,1089.04,0,135.06,92.42,1966.36,12,0,1,13,6,0,6,0,6,0,23564.43,3366.34,0,5,50.2,31,365,365,1688.29,1688.29,1460.81,23564.43,20198.09,152.25,11.0889326765189,0,0,1.25,"GIPUZKOA"
48090551,7,"NORESTE","F0","1","PRIVADO","MNACIONAL","2","HOMBRE","ESPANOL","L0",0,"SECUNDARIA1",10,4,"COMPLETA","INDEFINIDO",0,0,22,0,0,1708,38,0,0,31,6,0,6,0,962.55,0,0,520.29,0,148.28,104.8,1650.42,12,0,6,0,6,0,6,0,6,0,18980.13,1874.32,0,3,50.76,31,365,365,1482.84,1482.84,1229.76,18980.13,17105.81,165.3,8.97059891107078,0,0,10.3333333333333,"BIZKAIA"
48057923,5,"NORESTE","C6","2","PRIVADO","MUE","3","HOMBRE","ESPANOL","M0",0,"SECUNDARIA1",4,5,"COMPLETA","INDEFINIDO",0,0,0,30,14,1708,40,0,0,31,1,15,6,0,2730.35,0,0,0,0,464.16,204.81,3225.3,12,0,1,37,6,0,6,0,6,0,37747.63,4983.46,0,5,154.58,31,365,365,2730.35,2730.35,2061.38,37747.63,32764.17,174,15.6916666666667,0,0,4.41666666666667,"BIZKAIA"
48021785,10,"NORESTE","N0","3","PRIVADO","MNACIONAL","1","MUJER","ESPANOL","F0",0,"SECUNDARIA2",2,9,"COMPLETA","TEMPORAL",0,0,0,32,0,1764,39,0,0,31,6,0,6,0,1047.3,0,0,36.66,0,65.04,80.54,1258.51,11,27,1,5,6,0,6,0,1,3,14573.26,2083.76303608276,0,2,21.24,31,361.62,358.62,1083.96,1083.96,938.38,14832.5243990854,12748.7613630026,169.65,6.3893899204244,1,1,2.75,"BIZKAIA"
48025788,2,"NORESTE","N0","1","PRIVADO","MREGIONAL","2","MUJER","ESPANOL","D0",0,"SECUNDARIA2",15,10,"COMPLETA","INDEFINIDO",0,0,0,30,0,1840,40,0,0,31,6,0,6,0,789.26,0,0,85.74,0,43.75,41.99,875,12,0,6,0,6,0,6,0,6,0,10500,0,0,5,17.5,31,365,365,875,875,789.26,10500,10500,174,5.02873563218391,1,1,15.8333333333333,"BIZKAIA"
1006930,4,"NORESTE","C1","1","PRIVADO","MREGIONAL","5","HOMBRE","ESPANOL","D0",0,"POSGRADO",11,7,"COMPLETA","INDEFINIDO",0,0,0,30,0,1826,40,0,0,31,6,0,6,0,810.76,0,0,866.65,0,140.36,93.29,1984.94,12,0,6,0,6,0,6,0,6,0,26004.86,3690.36,0,4,88,31,365,365,1677.41,1677.41,1443.76,26004.86,22314.5,174,9.64028735632184,0,0,11.5833333333333,"ARABA"
20025798,1,"NORESTE","S0","1","PRIVADO","MREGIONAL","2","MUJER","ESPANOL","H0",0,"SECUNDARIA1",14,0,"COMPLETA","INDEFINIDO",0,0,0,30,0,1751,37,0,0,31,6,0,6,0,1126.07,0,0,0,0,45.04,71.51,1126.07,12,0,1,14,1,112,6,0,6,0,9168.09,0,859.712055335968,3,107.12,-81,365,253,1126.07,1126.07,1009.52,14086.4031620553,13226.6911067194,160.95,6.9963963963964,1,1,14,"GIPUZKOA"
