"ESTU";"ENTREV";"REGISTRO";"CUES";"TIPO_TEL";"CCAA";"PROV";"MUN";"TAMUNI";"CAPITAL";"SEXO";"EDAD";"A1";"P0";"EMPADRONA";"P2";"P3_1";"P3_2";"P3_3";"P3_4";"P4";"P4A";"P5";"P5A";"P5B";"P6_1";"P6_2";"P7_1";"P7_2";"P7_3";"P7_4";"P7_5";"P7_6";"P7_7";"P7_9";"P7B_1";"P7B_2";"P7B_3";"P7B_4";"P7B_5";"P8";"P8A_1601";"P8A_1602";"P8A_1";"P8A_2";"P8A_1605";"P8A_3";"P8A_1604";"P8A_6";"P8A_8995";"P8A_9998";"P8A_9999";"P9";"P9A_1601";"P9A_1602";"P9A_1";"P9A_2";"P9A_1605";"P9A_3";"P9A_1604";"P9A_6";"P9A_8995";"P9A_9998";"P9A_9999";"P10";"P10A_1601";"P10A_1602";"P10A_1";"P10A_2";"P10A_1605";"P10A_3";"P10A_1604";"P10A_6";"P10A_8995";"P10A_9998";"P10A_9999";"P11";"P11A";"P11B";"PARTICIPACIONVASCAS";"RECUVOTOVASCAS";"DUDAPART";"P13A_1";"P13A_2";"P14_1";"P14_2";"DECISVOTO";"CAMBIOVOTO";"ABSTENCION";"P17A";"P17B";"P17C";"P17D";"ESCIDEOL";"PARTICIPACIONVASCA20";"RECUVOTOVASCAS20";"PARTICIPACIONG";"RECUVOTOG";"CERCANIA";"ESCUELA";"NIVELESTENTREV";"RELIGION";"ECIVIL";"SITLAB";"RELALAB";"CNO11";"INGRESHOG";"CLASESOCIAL";"LENGUA";"NIVELVASCO_1";"NIVELVASCO_2";"NIVELVASCO_3";"NIVELVASCO_4";"SENTIMIENTO";"SINCERIDAD";"IA_I501";"IA_I502";"IA_I503";"IA_I503";"IA_I505";"IA_I505";"IA_I505";"IA_I508";"IA_I509";"IA_I510";"IA_I511";"IA_I512";"IA_I513";"IA_I514";"IA_I515";"IA_I516";"IA_I517";"IA_I517";"IA_I519";"IA_I519";"IA_I521";"IA_I522";"IA_I523";"IA_I524";"IA_I525";"IA_I526";"IA_I528";"IA_I529";"IA_I530";"IA_I531";"IA_I532";"IA_I533";"IA_I534";"IA_I535";"IA_I536";"IA_I537";"IA_I538";"IA_I539";"IA_I540";"IA_I541";"IA_I542";"IA_I543";"IA_OBS0";"IA_OBS1";"IA_OBS2";"IA_E1_DIA";"IA_E1_MES";"IA_E1_ANYO";"IA_E2";"IA_E3";"IA_E4";"IA_VALIDA";"IA_APLAZADA";"IA_MODIFICADA";"IA_SUPERVISADA";"IA_C2";"IA_C2A";"IA_C2B_1";"IA_C2B_2";"IA_C2B_3";"IA_C2B_4";"IA_C2B_5";"IA_C2B_6";"IA_C2B_7";"IA_C2B_8";"IA_C2B_9";"IA_C2B_10";"IA_C2B_11";"IA_C2B_12";"IA_C2B_13";"IA_C2B_14";"IA_C2B_15";"IA_C2B_16";"IA_C2B_17";"IA_C2B_18";"IA_C2B_19";"IA_C2B_20";"IA_C2B_21";"IA_C2B_22";"IA_C2B_23";"IA_C2B_24";"IA_C2B_25";"IA_C3";"IA_C4";"RVAUTO";"P13ACOM";"RVAUTO20";"RECUERDO";"CERCANIAR";"ESTUDIOS";"CNO11R";"CLASESUB";"PESO";"PESOPROV"
3459;0;141120;3638;2;16;48;0;3;3;2;29;1;1;29;4;3;3;2;4;2;0;1;9999;1;3;4;2;2;2;2;2;2;1;2;1;1;2;2;2;1;1;2;1;2;1;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;1;1;1;2;2;1;2;1;2;2;2;2;1;4;0;1;9999;0;0;0;0;0;0;0;0;0;0;0;0;4;1;9999;1;9999;1601;3;7;5;2;1;1;3;2;2;3;1;2;2;2;5;1;0;0;0;0;0;1;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;1;0;0;34;0;0;1;0;30;0;"";"";"";22;5;24;3;10;1;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";9999;0;9999;9999;1601;5;3;1;1,03613;1,18504
3459;0;141642;3639;2;16;48;0;5;3;1;53;1;1;53;1;3;2;1;3;2;0;998;0;0;3;2;1;2;2;2;2;2;2;2;1;1;2;2;2;1;1;1;1;1;2;1;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;2;4;1;1601;6;0;0;4;3;1;1;0;0;0;0;0;5;1;1601;1;1601;1601;3;4;2;1;1;1;8;5;3;1;3;3;4;4;4;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;"";"";"";22;5;24;3;15;4;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1601;0;1601;1601;1601;3;8;2;2,80014;0,75791
3459;0;141756;3640;2;16;48;0;3;3;1;54;1;1;54;2;2;2;2;2;2;0;9;1;1;3;4;1;2;2;2;2;2;2;2;1;1;1;2;2;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;4;0;1;1;6;0;0;3;2;2;1;0;0;0;0;0;3;1;9998;1;1;1;3;9;6;1;1;5;1;1;3;1;3;4;3;3;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;3;0;"";"";"";22;5;24;3;15;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;0;9998;1;1;6;1;2;0,6638;0,90506
3459;0;141911;3641;2;16;48;0;1;3;2;35;1;1;35;2;2;2;2;2;2;0;9;1602;1;3;2;1;1;1;2;1;2;2;2;1;2;1;2;2;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;1;1;2;2;2;2;2;2;2;2;2;1;4;0;1;1602;6;0;0;2;3;1;1;0;0;0;0;0;2;1;1602;1;1602;1602;3;9;5;2;1;1;2;3;3;1;2;2;1;1;5;1;0;0;0;0;0;0;32;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;7;0;0;5;0;0;0;0;2;0;0;188;0;0;0;2;131;1;"";"";"";22;5;24;3;15;1;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1602;0;1602;1602;1602;6;2;2;0,99279;1,07598
3459;0;141916;3642;2;16;48;0;3;3;2;22;1;1;22;1;3;3;3;4;2;0;44;1602;2;5;3;2;2;2;2;1;2;2;2;1;1;1;2;2;2;0;0;0;0;0;0;0;0;0;0;0;1;2;1;2;2;2;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;1;4;0;1;1602;6;0;0;8;1;1;1;0;0;0;0;0;1;1;1602;1;21;8;3;9;6;2;1;3;2;3;3;1;1;1;1;1;4;1;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;4;0;0;0;0;3;1;0;72;1;1;1;0;45;1;"";"";"";22;5;24;3;18;1;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1602;0;1602;21;8;6;2;2;1,15343;1,27308
3459;0;142023;3643;2;16;48;20;5;2;1;46;1;1;46;4;3;3;3;3;2;0;64;1601;3;4;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;4;0;2;0;0;0;0;0;0;0;0;4;0;0;0;6;3;1;1601;1;1601;1;3;9;2;1;1;1;2;1;5;1;3;4;3;3;4;2;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;9;0;"";"";"";22;5;24;3;15;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";9997;0;1601;1601;1;6;2;4;0,5743;0,75791
3459;0;142051;3644;2;16;48;20;5;2;2;51;1;1;51;4;3;4;3;3;2;0;998;0;0;3;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;9999;0;0;0;0;0;0;0;0;0;0;0;0;8;1;9999;1;9999;9998;3;4;4;2;1;1;5;5;3;1;2;3;3;3;4;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;6;0;0;0;0;4;0;"";"";"";22;5;24;3;12;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";9999;0;9999;9999;9998;3;5;2;3,92745;0,83546
3459;0;142128;3645;2;16;48;0;3;3;2;19;1;1;19;2;2;2;2;3;2;0;998;0;0;3;1;2;2;2;2;1;2;2;2;1;1;1;2;2;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;1;3;1;1602;6;0;0;3;6;1;1;0;0;0;0;0;4;3;0;1;1602;1602;3;6;5;2;6;0;0;1;96;2;1;1;1;1;5;2;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;33;0;0;0;0;29;0;"";"";"";22;5;24;3;13;1;1;0;0;1;6;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;0;1602;0;9995;1602;1602;4;13;6;1,48737;1,27308
3459;0;142234;3646;2;16;48;20;5;2;1;66;1;1;61;2;3;1;3;3;2;0;5;1601;2;3;2;1;2;2;2;2;2;2;2;1;1;2;2;2;1;1;1;2;1;2;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;4;0;1;1601;3;1601;9977;6;3;3;1;0;0;0;0;0;6;1;1601;1;1601;1601;3;9;2;1;2;0;0;3;3;1;2;3;3;3;3;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;6;0;"";"";"";22;5;24;3;16;4;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1601;16019977;1601;1601;1601;6;12;2;0,44523;0,81734
3459;0;142369;3647;2;16;48;0;3;3;2;72;1;1;70;2;4;4;4;4;2;0;56;8895;1;1;97;2;2;2;2;2;2;1;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;6;2;1;9997;6;2;1;1;0;0;0;0;0;2;1;1;1;6;1;3;2;4;5;2;0;0;6;3;1;3;3;3;3;7;1;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38;0;0;0;0;22;1;"";"";"";22;5;24;3;20;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";6;19997;1;6;1;2;12;2;2,26339;0,99712
3459;0;142428;3648;2;16;20;0;3;3;2;68;1;1;68;2;3;3;3;3;2;0;998;0;0;2;3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;2;2;2;1;2;2;2;2;2;2;2;1;4;0;1;1601;6;0;0;4;3;1;1;0;0;0;0;0;5;1;1601;1;1601;1601;3;5;4;1;2;0;0;3;5;1;1;2;3;3;4;1;0;0;0;0;0;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;7;0;0;0;0;0;0;0;115;1;0;0;0;86;2;"";"";"";22;5;24;3;15;1;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1601;0;1601;1601;1601;5;12;4;0,70165;0,99316
3459;0;142537;3649;2;16;48;0;2;3;2;22;1;1;22;4;3;2;2;3;2;0;998;0;0;3;5;2;2;2;2;1;2;2;2;1;1;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;3;4;1;1601;1;1601;1602;6;3;3;1;0;0;0;0;0;3;2;0;1;1601;1601;3;6;5;2;6;0;0;1;2;1;1;1;1;1;4;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;30;0;0;1;0;13;2;"";"";"";22;5;24;3;19;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1601;16011602;9997;1601;1601;4;13;1;1,59721;1,38762
3459;0;142682;3650;2;16;1;59;5;1;1;89;1;1;89;2;4;3;3;3;2;0;64;9998;2;2;3;2;2;2;2;2;1;2;2;2;2;1;2;2;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;3;4;1;1601;6;0;0;4;5;2;1;0;0;0;0;0;7;1;1601;1;1601;1601;3;9;2;1;2;0;0;1;2;1;2;3;3;3;3;2;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;2;0;0;0;0;2;0;0;26;0;0;0;0;20;0;"";"";"";22;5;24;3;12;1;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1601;0;1601;1601;1601;6;12;1;0,44856;1,0654
3459;0;142842;3651;2;16;20;0;2;3;2;41;1;1;41;1;2;2;2;3;2;0;1;1602;2;5;2;1;2;2;2;1;2;2;2;1;1;2;2;1;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;2;1;2;2;2;2;2;2;2;2;2;1;4;0;1;1602;6;0;0;3;6;1;1;0;0;0;0;0;1;1;1602;1;1602;1602;3;9;6;1;1;2;1;2;3;2;1;1;1;1;5;2;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;2;0;0;0;0;0;0;0;66;1;0;0;0;46;0;"";"";"";22;5;24;3;16;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1602;0;1602;1602;1602;6;1;2;0,87493;1,03801
3459;0;142865;3652;2;16;20;0;3;3;2;21;1;1;21;5;1;1;3;3;2;0;998;0;0;3;6;2;2;2;2;1;2;2;2;2;1;1;2;2;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;1602;4;1602;8996;3;97;1;1;0;0;0;0;0;4;1;8996;1;1602;1602;3;6;2;2;6;0;0;6;3;2;1;1;1;1;4;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;24;0;0;0;0;12;0;"";"";"";22;5;24;3;14;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1602;16028996;8996;1602;1602;4;13;2;1,32681;1,37581
3459;0;143047;3653;2;16;1;59;5;1;2;35;1;1;35;1;3;2;3;4;2;0;9;1602;1;2;3;1;2;2;2;1;2;2;2;1;2;1;2;2;1;1;1;1;2;2;1;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;1;1;1;2;2;2;2;2;2;2;2;2;1;4;0;1;1602;6;0;0;3;9;1;1;0;0;0;0;0;2;1;1602;1;1602;1602;3;9;6;2;4;0;0;3;5;2;1;1;1;1;5;2;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;1;0;0;23;0;0;0;0;20;1;"";"";"";22;5;24;3;18;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1602;0;1602;1602;1602;6;16;4;0,77032;0,90307
3459;0;143131;3654;2;16;48;20;5;2;2;44;1;1;30;4;3;2;2;3;2;0;999;0;0;3;2;1;2;2;2;1;2;2;2;1;2;1;2;2;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;4;0;1;1601;6;0;0;4;2;2;1;0;0;0;0;0;4;1;1601;1;1601;9999;3;9;5;2;1;1;4;5;3;1;2;3;2;3;4;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;10;0;"";"";"";22;5;24;3;19;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1601;0;1601;1601;9999;6;4;2;0,79021;0,86067
3459;0;143135;3655;2;16;20;0;3;3;2;74;1;1;74;2;4;1;2;3;2;0;5;1;2;1;6;1;2;1;2;2;2;2;2;2;2;1;2;2;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;1;1;1;1601;3;99;4;1;0;0;0;0;0;5;1;1601;1;1601;1;3;2;1;1;2;0;0;2;3;2;1;1;2;2;3;2;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0;54;0;1;0;0;51;1;"";"";"";22;5;24;3;15;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;16010001;1601;1601;1;2;12;2;2,01907;0,99316
3459;0;143163;3656;2;16;48;0;3;3;2;69;1;1;69;1;3;3;3;4;2;0;998;0;0;3;5;1;2;1;2;1;2;2;2;1;1;1;2;2;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;2;2;2;2;2;2;2;2;2;2;1;2;0;0;1;1601;6;0;0;3;1;1;1;0;0;0;0;0;3;1;1601;1;1601;1601;3;7;2;1;2;0;0;9;4;1;2;2;2;2;4;2;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0;40;0;0;0;0;25;0;"";"";"";22;5;24;3;26;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1601;0;1601;1601;1601;5;12;3;0,39416;0,99712
3459;0;143177;3657;2;16;20;0;3;3;2;66;1;1;66;4;3;3;3;3;2;0;9;1605;1;2;4;1;2;2;2;2;2;2;2;2;1;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;4;0;1;1605;1;1602;1605;3;2;1;2;0;0;0;0;0;5;1;1603;1;21;1605;3;6;5;1;3;0;0;3;4;1;2;3;3;3;4;1;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;34;1;0;0;0;16;0;"";"";"";22;5;24;3;13;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1605;16021605;1603;21;21;4;15;3;0,70165;0,99316
3459;0;143413;3658;2;16;48;0;3;3;1;32;1;1;32;1;4;3;2;4;2;0;4;9997;1;3;2;1;2;2;2;1;2;2;2;1;1;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;1;1;1;2;2;2;2;2;2;2;2;2;1;4;0;1;1601;7;0;0;5;3;5;8;0;0;0;0;0;5;1;1601;1;1601;1601;3;7;1;1;1;1;10;4;3;2;1;1;1;1;4;1;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;24;0;1;0;0;9;0;"";"";"";22;5;24;3;12;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1601;0;1601;1601;1601;5;10;2;0,73942;0,97994
3459;0;143467;3659;2;16;48;0;4;3;1;24;1;1;24;2;3;2;2;3;2;0;4;2;2;5;2;1;2;2;2;1;2;2;2;2;1;1;2;2;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;2;6;0;0;8;3;1;1;0;0;0;0;0;6;1;1;1;1;2;3;9;4;2;1;1;2;5;3;1;1;3;2;3;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0;0;2;0;"";"";"";22;5;24;3;15;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";2;0;1;1;2;6;2;2;0,75245;1,32787
3459;0;143757;3660;2;16;48;0;2;3;1;25;1;1;25;2;4;3;4;4;1;1;44;1601;2;6;3;1;2;1;1;2;1;2;2;1;1;1;2;2;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;1;1;2;2;2;1;2;2;2;2;2;1;2;5;1;1601;3;1601;9977;4;6;1;1;0;0;0;0;0;7;1;6;1;9977;9997;3;7;4;2;1;2;1;3;5;3;1;1;3;3;3;1;0;0;0;0;0;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;10;0;0;0;0;2;0;0;115;2;0;1;0;81;1;"";"";"";22;5;24;3;14;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1601;16019977;6;9977;9997;5;1;4;0,79403;1,06811
3459;0;143825;3661;2;16;48;0;3;3;1;49;1;1;49;2;3;3;3;3;2;0;60;1602;1;2;5;1;2;2;2;2;1;2;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;4;0;1;1602;6;0;0;9;4;1;1;0;0;0;0;0;6;1;1602;1;1602;1602;3;8;5;1;1;1;2;1;3;1;1;1;1;1;5;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;4;0;"";"";"";22;5;24;3;14;4;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1602;0;1602;1602;1602;6;2;2;0,6638;0,90506
3459;0;143922;3662;2;16;48;0;1;3;2;68;1;1;68;2;3;3;3;2;1;2;998;0;0;4;5;1;1;1;2;1;2;2;2;1;1;1;2;2;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;3;5;1;9998;0;0;0;0;0;0;0;0;0;0;0;0;5;1;9999;1;9999;1;3;8;1;1;2;0;0;9;3;1;1;3;3;3;4;2;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;9;0;0;0;0;13;0;"";"";"";22;5;24;3;17;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";9998;0;9999;9999;1;6;12;2;0,42844;1,04388
3459;0;143976;3663;2;16;20;0;3;3;2;71;1;1;71;5;4;4;9;9;2;0;2;9997;9;2;4;2;2;1;1;1;1;2;2;2;2;2;2;2;1;1;1;1;2;2;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;2;0;0;0;0;0;0;0;0;2;1;2;2;0;99;2;0;2;0;3;3;6;9;5;2;0;0;6;96;3;1;3;4;2;5;2;0;0;0;0;0;2;9;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;0;1;0;35;2;0;1;0;23;2;"";"";"";22;5;24;3;18;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";9997;0;9997;9997;3;4;12;6;0,70165;0,99316
3459;0;143982;3664;2;16;48;0;5;3;2;39;1;1;39;4;3;3;1;4;1;1;998;0;0;2;6;1;2;1;1;1;1;2;2;1;1;2;2;2;1;1;1;1;1;2;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;1;2;2;1;1;2;1;2;2;2;2;2;1;3;5;1;9999;0;0;0;0;0;0;0;0;0;0;0;0;4;2;0;8;0;9999;3;7;4;2;4;0;0;4;3;1;2;2;2;2;3;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;24;0;0;0;0;17;1;"";"";"";22;5;24;3;12;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";9999;0;9997;9998;9999;5;16;2;0,79021;0,86067
3459;0;144098;3665;2;16;48;0;3;3;1;44;1;1;44;1;3;3;3;3;2;0;997;0;0;6;4;2;2;2;1;2;2;2;2;1;1;2;2;1;2;0;0;0;0;0;0;0;0;0;0;0;1;1;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;1;4;0;1;1602;6;0;0;3;8;1;1;0;0;0;0;0;1;1;1602;1;1602;1602;3;7;6;2;1;1;3;5;5;2;1;1;2;1;5;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;"";"";"";22;5;24;3;14;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1602;0;1602;1602;1602;5;3;4;0,85052;0,95619
