"ORDENCCC","ORDENTRA","NUTS1","CNACE","ESTRATO2","CONTROL","MERCADO","REGULACION","SEXO","TIPOPAIS","CNO1","RESPONSA","ESTU","ANOANTI","MESANTI","TIPOJOR","TIPOCON","FIJODISM","FIJODISD","VAL","VAN","PUENTES","JAP","JSP1","JSP2","HEXTRA","DRELABM","SIESPM1","DSIESPM1","SIESPM2","DSIESPM2","SALBASE","EXTRAORM","PHEXTRA","COMSAL","COMSALTT","IRPFMES","COTIZA","BASE","DRELABAM","DRELABAD","SIESPA1","DSIESPA1","SIESPA2","DSIESPA2","SIESPA3","DSIESPA3","SIESPA4","DSIESPA4","SALBRUTO","GEXTRA","VESP","ANOS2","FACTOTAL","DIASMES","DIASRELABA","DIASANO","SALMES","SALMOR","SALNETO","SALANUAL","SALAOR","JMP1","SALHORA","MUJER","MUJERPRIV","ANTIGUEDAD","PROV"
3175346,1,"ESTE","C8","1","PRIVADO","MNACIONAL","2","HOMBRE","ESPANOL","C0",0,"GRADO",1,0,"COMPLETA","TEMPORAL",0,0,0,30,0,1752,40,0,0,31,6,0,6,0,1387.88,0,0,579.66,0,242.6,124.94,1967.54,12,0,6,0,6,0,6,0,6,0,17636.23,0,0,2,23.21,31,365,365,1967.54,1967.54,1600,17636.23,17636.23,174,11.3077011494253,0,0,1,"ALICANTE"
35082968,3,"CANARIAS","C8","1","PRIVADO","MREGIONAL","2","MUJER","ESPANOL","E0",0,"SECUNDARIA2",2,0,"COMPLETA","INDEFINIDO",0,0,30,0,0,1800,40,0,0,31,6,0,6,0,964.83,0,0,183.59,0,126.67,72.93,1148.42,12,0,6,0,6,0,6,0,6,0,13481.06,0,0,2,5,31,365,365,1148.42,1148.42,948.82,13481.06,13481.06,174,6.60011494252874,1,1,2,"LAS PALMAS"
28176059,14,"MADRID","H2","3","PUBLICO","MNACIONAL","2","HOMBRE","ESPANOL","P0",0,"SECUNDARIA2",15,7,"COMPLETA","INDEFINIDO",0,0,22,0,0,1768,40,0,0,31,6,0,6,0,1031.43,0,0,815.6,0,334.07,140.01,2204.85,9,13,6,0,6,0,6,0,6,0,21777.46,5464.91979914917,0,6,18.82,31,286.78,286.78,1847.03,1847.03,1372.95,27717.3195480856,22252.3997489365,174,10.6151149425287,0,0,15.5833333333333,"MADRID"
13005640,16,"CENTRO","G2","2","PRIVADO","MMUNDIAL","3","HOMBRE","ESPANOL","G0",0,"SECUNDARIA1",7,6,"COMPLETA","INDEFINIDO",0,0,0,31,2,1784,40,0,0,31,1,5,6,0,1093.52,0,0,0,0,120.29,87.58,1379.23,12,0,1,12,6,0,6,0,6,0,16118.84,2996.58,0,3,34.03,31,365,365,1093.52,1093.52,885.65,16118.84,13122.26,174,6.28459770114943,0,0,7.5,"CIUDAD REAL"
46093547,4,"ESTE","G2","2","PRIVADO","MREGIONAL","3","MUJER","ESPANOL","G0",0,"SECUNDARIA2",0,10,"PARCIAL","INDEFINIDO",0,0,0,31,0,1360,30,18,0,31,6,0,6,0,730.23,0,0,5.64,5.64,0,46.83,737.41,12,0,6,0,6,0,6,0,6,0,9245.49,15,14.25,4,164.04,31,365,365,735.87,735.87,689.04,9259.74,9230.49,131.805,5.58302037100262,1,1,0.833333333333333,"VALENCIA"
30018237,15,"SUR","N0","3","PRIVADO","MREGIONAL","2","MUJER","ESPANOL","O0",0,"PRIMARIA",8,10,"PARCIAL","INDEFINIDO",0,0,0,30,0,1060,23,0,0,31,6,0,6,0,333.33,0,0,333.33,0,0,65.14,1022.43,12,0,6,0,6,0,6,0,6,0,9198.7,1792.03,0,4,37.29,31,365,365,666.66,666.66,601.52,9198.7,7406.67,100.05,6.66326836581709,1,1,8.83333333333333,"MURCIA"
3001015,7,"ESTE","N0","1","PRIVADO","MNACIONAL","3","MUJER","ESPANOL","D0",0,"GRADO",0,2,"PARCIAL","TEMPORAL",0,0,0,35,0,920,20,0,0,31,6,0,6,0,481.03,0,0,60.83,0,10.87,34.5,543.43,4,29,6,0,6,0,6,0,6,0,3000.32,920.493761614017,34.9060923812052,4,23.98,31,150.68,150.68,541.86,541.86,496.49,7302.7372577648,6347.33740376958,87,6.22827586206897,1,1,0.166666666666667,"ALICANTE"
20004761,16,"NORESTE","C8","3","PRIVADO","MUE","4","HOMBRE","ESPANOL","M0",0,"FP",1,3,"PARCIAL","TEMPORAL",0,0,26,0,6,1642,40,0,0,31,6,0,6,0,2693,0,0,531.3,531.3,548.08,230.24,3597,9,7,6,0,6,0,6,0,6,0,29733.45,150.027245530308,0,3,21.44,31,280.78,280.78,3224.3,3224.3,2445.98,38652.00245744,38501.9752119097,174,18.5304597701149,0,0,1.25,"GIPUZKOA"
48053164,17,"NORESTE","O0","3","PUBLICO","MREGIONAL","2","MUJER","ESPANOL","E0",0,"SECUNDARIA2",24,2,"PARCIAL","INDEFINIDO",0,0,22,0,8,1592,35,0,0,31,6,0,6,0,2069.85,0,0,143.2,0,331.96,122.91,2560.73,12,0,6,0,6,0,6,0,6,0,30354.34,4172.12,0,4,45,31,365,365,2213.05,2213.05,1758.18,30354.34,26182.22,152.25,14.535632183908,1,1,24.1666666666667,"BIZKAIA"
28140194,8,"MADRID","F0","2","PRIVADO","MREGIONAL","2","HOMBRE","EXTRANJERO","C0",0,"POSGRADO",4,10,"COMPLETA","INDEFINIDO",0,0,22,0,2,1797,40,0,0,31,6,0,6,0,980.93,0,0,1852.4,0,723.04,228.41,3597,12,0,6,0,6,0,6,0,6,0,49854,17000,36.72,2,28.02,31,365,365,2833.33,2833.33,1881.88,49890.72,32854,174,16.2835057471264,0,0,4.83333333333333,"MADRID"
8103113,20,"ESTE","C4","3","PRIVADO","MMUNDIAL","1","MUJER","ESPANOL","M0",0,"SECUNDARIA1",0,6,"COMPLETA","TEMPORAL",0,0,15,0,13,1720,40,0,0,31,6,0,6,0,986.94,0,0,199.35,0,23.73,99.91,1561.12,7,11,1,1,6,0,6,0,6,0,13376.31,4291.74086808967,261.45239796374,2,26.76,31,223.94,223.94,1186.29,1186.29,1062.65,22063.5116549076,17510.3183888542,174,6.81775862068965,1,1,0.5,"BARCELONA"
22000649,5,"NORESTE","C5","1","PRIVADO","MNACIONAL","1","HOMBRE","ESPANOL","M0",0,"PRIMARIA",37,9,"COMPLETA","INDEFINIDO",0,0,0,30,0,1736,40,0,0,31,6,0,6,0,1176.45,0,0,500.44,0,249.94,127.76,2011.9,12,0,6,0,6,0,6,0,6,0,23175.37,4023.8,0,5,34.2,31,365,365,1676.89,1676.89,1299.19,23175.37,19151.57,174,9.63729885057471,0,0,37.75,"HUESCA"
39002127,2,"NOROESTE","E0","2","PRIVADO","MREGIONAL","4","HOMBRE","ESPANOL","N0",0,"SECUNDARIA1",17,4,"COMPLETA","INDEFINIDO",0,0,20,0,0,1762,39,0,5,31,6,0,6,0,839.79,0,75.55,1210.67,140.92,315.55,149.02,2271.21,12,0,6,0,6,0,6,0,6,0,27415.99,3431.64,0,5,9.59,31,365,365,2126.01,2126.01,1661.44,27415.99,23984.35,174.65,12.1729745204695,0,0,17.3333333333333,"CANTABRIA"
7008388,8,"ESTE","M0","2","PRIVADO","MNACIONAL","1","HOMBRE","ESPANOL","C0",1,"POSGRADO",3,4,"COMPLETA","INDEFINIDO",0,0,23,0,0,1800,40,0,0,31,6,0,6,0,1714.29,0,0,0,0,167.01,96,1499.99,12,0,6,0,6,0,6,0,6,0,20225.04,0,0,4,9,31,365,365,1714.29,1714.29,1451.28,20225.04,20225.04,174,9.85224137931034,0,0,3.33333333333333,"BALEARES"
8036218,4,"ESTE","G2","3","PRIVADO","MNACIONAL","2","MUJER","ESPANOL","E0",0,"GRADO",7,5,"PARCIAL","INDEFINIDO",0,0,0,31,0,1790,40,0,0,31,1,18,6,0,1738.54,0,0,0,0,144.66,113.14,1781.77,12,0,1,34,6,0,1,365,6,0,20862.53,0,0,3,24.32,31,365,365,1738.54,1738.54,1480.74,20862.53,20862.53,174,9.9916091954023,1,1,7.41666666666667,"BARCELONA"
31013058,2,"NORESTE","D0","1","PRIVADO","MUE","3","HOMBRE","ESPANOL","C0",0,"GRADO",12,9,"PARCIAL","INDEFINIDO",0,0,25,0,0,1624,37,0,0,31,6,0,6,0,2603.01,0,0,1499.07,619.01,518.04,228.41,3597,12,0,6,0,6,0,6,0,6,0,46993.4,4407.29,518.76,4,10.08,31,365,365,4102.08,4102.08,3355.63,47512.16,42586.11,160.95,25.4866728797763,0,0,12.75,"NAVARRA"
8183213,5,"ESTE","C6","2","PRIVADO","MUE","2","MUJER","ESPANOL","M0",0,"SECUNDARIA1",14,11,"COMPLETA","INDEFINIDO",0,0,0,30,3,1750,35,0,0,31,6,0,6,0,1779.09,0,0,1229.83,0,853.39,228.41,3597,12,0,6,0,1,112,6,0,6,0,25490.18,4225.57470355731,0,4,76.78,-81,365,253,3008.92,3008.92,1927.12,36774.3703557312,32548.7956521739,152.25,19.7630213464696,1,1,14.9166666666667,"BARCELONA"
39014408,14,"NOROESTE","Q0","2","PRIVADO","MREGIONAL","4","HOMBRE","ESPANOL","H0",1,"SECUNDARIA2",35,1,"PARCIAL","INDEFINIDO",0,0,0,30,6,1683,38,25,0,31,6,0,6,0,1292.55,0,0,306.67,77.28,287.86,125.45,1975.56,12,0,6,0,6,0,6,0,6,0,20387.07,2795.65,0,5,21.43,31,365,365,1599.22,1599.22,1185.91,20387.07,17591.42,167.1125,9.56972099633481,0,0,35.0833333333333,"CANTABRIA"
28002214,2,"MADRID","C8","3","PRIVADO","MMUNDIAL","3","MUJER","ESPANOL","C0",0,"POSGRADO",1,0,"COMPLETA","INDEFINIDO",0,0,26,0,0,1770,40,0,0,31,6,0,6,0,653.25,0,0,1778.63,0,571.34,216.03,3402.16,12,0,6,0,6,0,6,0,6,0,40452.77,4857.16,0,3,46.11,31,365,365,2431.88,2431.88,1644.51,40452.77,35595.61,174,13.9763218390805,1,1,1,"MADRID"
8003571,2,"ESTE","C8","1","PRIVADO","MNACIONAL","1","HOMBRE","ESPANOL","L0",0,"SECUNDARIA1",27,0,"COMPLETA","INDEFINIDO",0,0,0,30,0,1750,40,0,0,31,6,0,6,0,1408.04,0,0,523.89,0,328.43,141.4,1931.93,12,0,6,0,6,0,6,0,6,0,26548.52,3429.75,0,5,48,31,365,365,1931.93,1931.93,1462.1,26548.52,23118.77,174,11.1030459770115,0,0,27,"BARCELONA"
36004169,1,"NOROESTE","G2","3","PRIVADO","MNACIONAL","2","MUJER","ESPANOL","G0",1,"SECUNDARIA1",14,6,"COMPLETA","INDEFINIDO",0,0,0,31,0,1740,40,0,0,31,6,0,6,0,992.56,0,0,379.84,0,247.03,105.75,1665.24,12,0,6,0,6,0,6,0,6,0,18124.14,3027.74,0,4,43.16,31,365,365,1372.4,1372.4,1019.62,18124.14,15096.4,174,7.88735632183908,1,1,14.5,"PONTEVEDRA"
26003996,6,"NORESTE","Q0","2","PRIVADO","MREGIONAL","2","MUJER","ESPANOL","H0",0,"SECUNDARIA1",8,4,"COMPLETA","INDEFINIDO",0,0,0,30,0,1779,40,0,0,31,6,0,6,0,954.24,0,0,120.28,7,128.94,75.81,1244.06,12,0,6,0,6,0,6,0,6,0,13835.4,2015.68,0,6,34.8,31,365,365,1074.52,1074.52,869.77,13835.4,11819.72,174,6.17540229885057,1,1,8.33333333333333,"LA RIOJA"
28517316,3,"MADRID","J0","1","PRIVADO","MNACIONAL","5","MUJER","ESPANOL","D0",1,"SECUNDARIA2",1,5,"COMPLETA","INDEFINIDO",0,0,22,0,0,1840,40,0,0,31,6,0,6,0,949.57,0,0,0,0,19.64,62.59,982,12,0,6,0,6,0,6,0,6,0,11096.65,0,0,3,48.98,31,365,365,949.57,949.57,867.34,11096.65,11096.65,174,5.45729885057471,1,1,1.41666666666667,"MALAGA"
39000416,17,"NOROESTE","C6","3","PRIVADO","MMUNDIAL","3","HOMBRE","ESPANOL","M0",0,"SECUNDARIA1",2,4,"COMPLETA","TEMPORAL",0,0,24,0,0,1736,40,0,0,31,1,10,6,0,2062.49,0,0,0,0,329.99,151.97,2393.19,12,0,1,19,6,0,6,0,6,0,28792.43,4042.6,97.2,4,10.68,31,365,365,2062.49,2062.49,1580.53,28889.63,24749.83,174,11.8533908045977,0,0,2.33333333333333,"CANTABRIA"
43040339,5,"ESTE","Q0","1","PRIVADO","MREGIONAL","2","MUJER","ESPANOL","H0",0,"SECUNDARIA2",3,2,"PARCIAL","INDEFINIDO",0,0,0,30,0,1416,31,35,0,31,6,0,6,0,757.82,0,0,73.03,37.7,0,60.79,957.15,12,0,1,45,6,0,6,0,6,0,11601.95,1469.91,0,4,179.58,31,365,365,830.85,830.85,770.06,11601.95,10132.04,137.3875,6.04749340369393,1,1,3.16666666666667,"TARRAGONA"
10002986,2,"CENTRO","C1","1","PRIVADO","MNACIONAL","1","MUJER","ESPANOL","G0",1,"SECUNDARIA2",22,4,"COMPLETA","INDEFINIDO",0,0,30,0,0,1800,40,0,0,31,6,0,6,0,1080.66,0,0,124,0,132.51,89.12,1403.37,12,0,6,0,6,0,6,0,6,0,16551.5,2113.48,0,4,129.4,31,365,365,1204.66,1204.66,983.03,16551.5,14438.02,174,6.92333333333333,1,1,22.3333333333333,"CACERES"
43000567,4,"ESTE","C4","3","PRIVADO","MNACIONAL","1","HOMBRE","ESPANOL","D0",0,"GRADO",27,7,"COMPLETA","INDEFINIDO",0,0,0,31,0,1752,40,25,0,31,6,0,6,0,3960.33,0,0,556.13,0,1309.77,228.41,3597,12,0,6,0,6,0,6,0,6,0,68822.93,17991.47,36,5,29,31,365,365,4516.46,4516.46,2978.28,68858.93,50831.46,175.8125,25.6890721649485,0,0,27.5833333333333,"TARRAGONA"
29032266,22,"SUR","J0","3","PRIVADO","MNACIONAL","1","HOMBRE","ESPANOL","D0",0,"GRADO",0,5,"COMPLETA","TEMPORAL",0,0,22,0,0,1800,42,30,0,31,6,0,6,0,592.61,0,0,221.68,0,16.35,72.73,1145.37,7,13,6,0,6,0,6,0,6,0,7307.21,1753.91918208374,547.451535805966,2,39.45,31,225.94,225.94,814.29,814.29,725.21,12352.0529786669,10050.6822607772,184.875,4.40454361054767,0,0,0.416666666666667,"MALAGA"
8309345,2,"ESTE","O0","3","PUBLICO","MREGIONAL","3","MUJER","ESPANOL","C0",1,"POSGRADO",27,6,"PARCIAL","INDEFINIDO",0,0,22,0,5,1647,37,30,0,31,6,0,6,0,1109.05,0,0,2238.45,0,736.45,172.66,3597,12,0,6,0,6,0,6,0,6,0,47823.16,7039.88,0,5,39.1,31,365,365,3347.5,3347.5,2438.39,47823.16,40783.28,163.125,20.5210727969349,1,1,27.5,"BARCELONA"
19019375,10,"CENTRO","S0","4","PRIVADO","MMUNDIAL","1","HOMBRE","ESPANOL","D0",1,"GRADO",1,11,"COMPLETA","INDEFINIDO",0,0,0,32,0,1764,39,0,0,31,6,0,6,0,1289.08,0,0,204.09,39.62,228.3,103.55,1630.68,11,16,6,0,6,0,6,0,6,0,18735.77,1529.5813131025,0,3,26,31,350.62,350.62,1493.17,1493.17,1161.32,19504.1813073983,17974.5999942958,169.65,8.80147362216328,0,0,1.91666666666667,"GUADALAJARA"
43047305,4,"ESTE","G1","1","PRIVADO","MNACIONAL","2","MUJER","ESPANOL","E0",0,"FP",9,8,"COMPLETA","INDEFINIDO",0,0,0,30,0,1808,40,0,0,31,6,0,6,0,853.98,0,0,615.19,0,161.61,107.56,1693.89,12,0,6,0,6,0,6,0,6,0,20326.68,2696.64,0,2,450.03,31,365,365,1469.17,1469.17,1200,20326.68,17630.04,174,8.44350574712644,1,1,9.66666666666667,"TARRAGONA"
8180503,35,"ESTE","R0","3","PRIVADO","MREGIONAL","3","MUJER","ESPANOL","D0",0,"GRADO",3,0,"PARCIAL","TEMPORAL",0,0,0,31,0,904,20,0,0,31,6,0,6,0,708,0,0,6,0,14.28,47,735,12,0,6,0,6,0,6,0,6,0,7854,0,0,3,11.72,31,365,365,714,714,652.72,7854,7854,87,8.20689655172414,1,1,3,"BARCELONA"
28000683,4,"MADRID","J0","3","PRIVADO","MNACIONAL","3","MUJER","ESPANOL","A0",1,"GRADO",34,4,"PARCIAL","INDEFINIDO",0,0,25,0,0,1600,35,0,0,31,6,0,6,0,1616.03,0,0,2944.27,0,1413.69,228.41,3597,12,0,6,0,6,0,6,0,6,0,75498.04,20192.28,0,5,14.09,31,365,365,4560.3,4560.3,2918.2,75498.04,55305.76,152.25,29.9527093596059,1,1,34.3333333333333,"MADRID"
28013281,9,"MADRID","C8","2","PRIVADO","MMUNDIAL","3","MUJER","ESPANOL","C0",0,"POSGRADO",13,3,"PARCIAL","INDEFINIDO",0,0,30,0,0,1666,38,45,0,31,1,31,6,0,4097.23,0,0,0,0,1171.23,228.41,3597,12,0,1,128,6,0,6,0,6,0,54096.64,4929.88,3177.47,4,19.01,31,365,365,4097.23,4097.23,2697.59,57274.11,49166.76,168.5625,24.3068891360771,1,1,13.25,"MADRID"
41010439,1,"SUR","S0","1","PRIVADO","MNACIONAL","2","HOMBRE","ESPANOL","D0",0,"FP",4,6,"COMPLETA","INDEFINIDO",0,0,22,0,0,1759,40,0,0,31,1,1,6,0,1425.17,0,0,0,0,171.02,104.87,1651.45,12,0,1,1,6,0,6,0,6,0,17102.08,0,947,2,51.6,31,365,365,1425.17,1425.17,1149.28,18049.08,17102.08,174,8.19063218390805,0,0,4.5,"SEVILLA"
28006862,7,"MADRID","C5","4","PRIVADO","MUE","2","HOMBRE","ESPANOL","L0",0,"SECUNDARIA1",7,11,"COMPLETA","INDEFINIDO",0,0,22,0,0,1738,40,0,0,31,6,0,6,0,442.08,0,0,1265.24,0,256.1,124.69,1963.66,10,14,1,8,6,0,6,0,6,0,19418.45,1774.03535512256,0,5,46.22,31,318.2,318.2,1707.32,1707.32,1326.53,22274.4633878064,20500.4280326838,174,9.81218390804598,0,0,7.91666666666667,"MADRID"
48050763,2,"NORESTE","H2","1","PRIVADO","MREGIONAL","1","HOMBRE","ESPANOL","E0",0,"SECUNDARIA1",8,5,"COMPLETA","INDEFINIDO",0,0,0,30,0,1800,38,0,0,31,1,1,6,0,1171.36,0,0,0,0,58.57,74.31,1170.3,12,0,1,72,6,0,6,0,6,0,14056.28,0,0,6,19.89,31,365,365,1171.36,1171.36,1038.48,14056.28,14056.28,165.3,7.08626739261948,0,0,8.41666666666667,"BIZKAIA"
12000280,8,"ESTE","C5","2","PRIVADO","MMUNDIAL","2","HOMBRE","ESPANOL","M0",0,"PRIMARIA",3,9,"COMPLETA","INDEFINIDO",0,0,25,0,0,1760,40,0,0,31,6,0,6,0,993.33,0,0,709.99,0,246.64,130.16,2049.8,12,0,6,0,6,0,6,0,6,0,24750.91,4119.5,0,3,21.64,31,365,365,1703.32,1703.32,1326.52,24750.91,20631.41,174,9.78919540229885,0,0,3.75,"CASTELLON"
28309637,15,"MADRID","Q0","3","PRIVADO","MREGIONAL","2","MUJER","ESPANOL","H0",0,"SECUNDARIA2",18,8,"PARCIAL","TEMPORAL",0,0,0,30,0,416,9,28,0,31,6,0,6,0,304.79,0,0,70.45,0,56.29,29.91,471.15,12,0,6,0,6,0,6,0,6,0,7496.87,919.09,0,6,309.32,31,365,365,375.24,375.24,289.04,7496.87,6577.78,41.18,9.1121903836814,1,1,18.6666666666667,"MADRID"
50017356,5,"NORESTE","J0","1","PRIVADO","MNACIONAL","1","HOMBRE","ESPANOL","M0",0,"PRIMARIA",14,4,"COMPLETA","INDEFINIDO",0,0,22,0,0,1769,38,0,0,31,6,0,6,0,1516.62,0,0,71.19,0,138.05,96.66,1522.2,12,0,6,0,6,0,6,0,6,0,18816.24,0,0,5,14.3,31,365,365,1587.81,1587.81,1353.1,18816.24,18816.24,165.3,9.60562613430127,0,0,14.3333333333333,"ZARAGOZA"
7014327,7,"ESTE","S0","2","PRIVADO","MREGIONAL","2","HOMBRE","EXTRANJERO","O0",0,"SECUNDARIA1",6,3,"PARCIAL","INDEFINIDO",8,0,20,0,0,1227,39,0,0,31,6,0,6,0,753,0,0,387.42,0,0,72.42,1140.42,8,0,6,0,6,0,6,0,6,0,9123.36,0,0,3,6.29,31,243.36,243.36,1140.42,1140.42,1068,13683.5404339251,13683.5404339251,169.65,6.72219274977896,0,0,6.25,"BALEARES"
12000836,1,"ESTE","F0","1","PRIVADO","MNACIONAL","4","HOMBRE","ESPANOL","E0",1,"SECUNDARIA2",29,6,"COMPLETA","INDEFINIDO",0,0,0,30,0,1748,40,0,0,31,6,0,6,0,1126.97,0,0,1663.74,0,558.98,204.78,3224.88,11,25,6,0,6,0,6,0,6,0,38270.74,5288.00372615539,0,5,124.88,31,359.62,359.62,2790.71,2790.71,2026.95,38843.2792948112,33555.2755686558,174,16.0385632183908,0,0,29.5,"CASTELLON"
48090265,1,"NORESTE","D0","1","PRIVADO","MNACIONAL","1","MUJER","ESPANOL","D0",0,"GRADO",0,7,"COMPLETA","INDEFINIDO",0,0,15,0,0,1840,40,0,0,31,6,0,6,0,875.44,0,0,557.89,0,0,91.02,1433.33,6,24,6,0,6,0,6,0,6,0,11466.64,3027.50992639938,883.691652140228,4,26.33,31,206.52,206.52,1433.33,1433.33,1342.31,21149.6397443347,17238.4381657951,174,8.23752873563218,1,1,0.583333333333333,"BIZKAIA"
13031995,3,"CENTRO","F0","1","PRIVADO","MREGIONAL","2","HOMBRE","ESPANOL","K0",0,"PRIMARIA",3,4,"COMPLETA","INDEFINIDO",0,0,0,30,1,1738,39,0,0,31,1,16,6,0,1268.01,0,0,0,0,178.77,101.61,1600.12,12,0,1,16,6,0,6,0,6,0,17601.32,2385.19,0,6,70.15,31,365,365,1268.01,1268.01,987.63,17601.32,15216.13,169.65,7.47427055702918,0,0,3.33333333333333,"CIUDAD REAL"
26030185,8,"NORESTE","C1","3","PRIVADO","MNACIONAL","1","MUJER","ESPANOL","M0",0,"SECUNDARIA2",11,5,"PARCIAL","INDEFINIDO",0,0,28,0,2,1549,35,0,0,31,6,0,6,0,974.33,0,0,112.12,0,132,79.16,1246.61,12,0,6,0,1,55,1,261,6,0,12913.23,2220.37741935484,0,3,12.64,-24,365,310,1086.45,1086.45,875.29,15204.2869354839,12983.909516129,152.25,7.13596059113301,1,1,11.4166666666667,"LA RIOJA"
46002242,1,"ESTE","P0","3","PUBLICO","MREGIONAL","2","MUJER","ESPANOL","B0",1,"POSGRADO",1,6,"PARCIAL","TEMPORAL",0,0,22,0,2,1650,37,30,0,31,6,0,6,0,1200,0,0,0,0,144,89.6,1400,12,0,6,0,6,0,6,0,6,0,13200,0,0,2,31.96,31,365,365,1200,1200,966.4,13200,13200,163.125,7.35632183908046,1,1,1.5,"VALENCIA"
29002204,4,"SUR","R0","2","PRIVADO","MREGIONAL","3","MUJER","ESPANOL","F0",0,"SECUNDARIA2",8,10,"PARCIAL","INDEFINIDO",0,0,0,30,0,1022,24,0,0,31,1,31,6,0,855.53,0,0,0,0,49.91,90.01,1417.5,12,0,1,25,1,195,6,0,6,0,6376.5,3424.34411764706,0,4,6.75,-164,365,170,855.53,855.53,715.61,13690.7205882353,10266.3764705882,104.4,8.19473180076628,1,1,8.83333333333333,"MALAGA"
15001001,16,"NOROESTE","E0","3","PRIVADO","MREGIONAL","3","HOMBRE","ESPANOL","M0",0,"SECUNDARIA1",14,0,"PARCIAL","INDEFINIDO",0,0,0,30,0,1695,40,0,0,31,6,0,6,0,992.28,0,0,733.77,166.8,303.57,137.05,2158.29,12,0,6,0,6,0,6,0,6,0,26153.49,5100.88,235.3,5,11,31,365,365,1726.05,1726.05,1285.43,26388.79,21052.61,174,9.9198275862069,0,0,14,"A CORUÑA"
28129127,2,"MADRID","J0","1","PRIVADO","MNACIONAL","1","HOMBRE","ESPANOL","C0",0,"SECUNDARIA1",1,8,"COMPLETA","INDEFINIDO",0,0,0,30,0,1768,36,0,0,31,6,0,6,0,1424.58,0,0,354.77,0,231.32,126.78,1996.51,12,0,6,0,6,0,6,0,6,0,23958.14,2605.94,0,3,47.56,31,365,365,1779.35,1779.35,1421.25,23958.14,21352.2,156.6,11.3623882503193,0,0,1.66666666666667,"MADRID"
33074684,12,"NOROESTE","Q0","3","PRIVADO","MREGIONAL","1","MUJER","ESPANOL","H0",0,"SECUNDARIA2",0,10,"COMPLETA","TEMPORAL",0,0,0,30,2,1792,40,0,0,31,6,0,6,0,959.27,0,0,156.15,156.15,114.55,81.62,1275.3,11,22,6,0,6,0,6,0,6,0,14347.97,1745.44346923897,0,2,9.25,31,356.62,356.62,1115.42,1115.42,919.25,14685.1243620661,12939.6808928271,174,6.41045977011494,1,1,0.833333333333333,"ASTURIAS"
7000410,21,"ESTE","Q0","3","PUBLICO","MREGIONAL","5","MUJER","ESPANOL","H0",0,"FP",7,4,"PARCIAL","TEMPORAL",0,0,22,0,5,1650,37,30,0,31,6,0,6,0,599.25,0,0,1084.13,133.55,254.35,122.69,1932.15,12,0,6,0,6,0,6,0,6,0,23121.18,2090.32,0,3,66.33,31,365,365,1683.38,1683.38,1306.34,23121.18,21030.86,163.125,10.3195708812261,1,1,7.33333333333333,"BALEARES"
48022036,14,"NORESTE","M0","2","PUBLICO","MREGIONAL","3","HOMBRE","ESPANOL","D0",0,"FP",10,3,"PARCIAL","INDEFINIDO",0,0,0,30,1,1670,40,0,0,31,6,0,6,0,1794.46,0,0,216.18,0,301.6,149.2,3345.74,12,0,6,0,6,0,6,0,6,0,28417.33,4289.65,193.97,3,20.41,31,365,365,2010.64,2010.64,1559.84,28611.3,24127.68,174,11.5554022988506,0,0,10.25,"BIZKAIA"
46020342,14,"ESTE","K0","2","PUBLICO","MNACIONAL","1","MUJER","ESPANOL","F0",0,"SECUNDARIA1",15,9,"COMPLETA","INDEFINIDO",0,0,24,0,0,1700,35,0,0,31,6,0,6,0,1107.49,0,0,120.31,0,11.89,106.87,1682.88,12,0,6,0,6,0,6,0,6,0,17885.87,5260.55,0,4,37.94,31,365,365,1227.8,1227.8,1109.04,17885.87,12625.32,152.25,8.06436781609195,1,1,15.75,"VALENCIA"
20009638,16,"NORESTE","P0","3","PUBLICO","MNACIONAL","3","HOMBRE","ESPANOL","B0",0,"GRADO",1,9,"PARCIAL","TEMPORAL",0,0,22,0,1,213,4,0,0,31,1,26,6,0,764.24,0,0,0,0,0,73.39,1155.82,9,15,1,73,6,0,6,0,6,0,7868.78,774.793960800609,0,5,38.2,31,288.78,288.78,764.24,764.24,690.85,9945.64962947572,9170.85566867511,17.4,43.9218390804598,0,0,1.75,"GIPUZKOA"
28306398,11,"MADRID","P0","3","PUBLICO","MNACIONAL","1","HOMBRE","ESPANOL","B0",0,"POSGRADO",8,7,"PARCIAL","TEMPORAL",0,0,23,0,5,1157,25,0,0,31,6,0,6,0,739.29,0,0,850.78,0,184.36,103.92,1728.43,9,27,1,94,6,0,6,0,6,0,16947.63,2239.51127069619,0,3,116.6,31,300.78,300.78,1590.07,1590.07,1301.79,20566.144524237,18326.6332535408,108.75,14.6213333333333,0,0,8.58333333333333,"MADRID"
11051445,8,"SUR","N0","3","PRIVADO","MNACIONAL","1","HOMBRE","ESPANOL","I0",0,"SECUNDARIA1",23,11,"COMPLETA","INDEFINIDO",0,0,0,31,0,1782,37,0,2,31,6,0,6,0,897.44,0,22.98,417.18,171.78,175.07,109.33,1650.61,12,0,6,0,6,0,6,0,6,0,20914.84,2692.32,0,4,77.64,31,365,365,1337.6,1337.6,1053.2,20914.84,18222.52,162.95,8.20865296103099,0,0,23.9166666666667,"CADIZ"
